gene	normal_pdcs	malignant_pdcs	logFC	pval
MARCHF8	0.115007340239025	0.0847270600299999	-0.030280280209025	0.522302020550367
LDLR	0.0544155321446521	0.0240904564947525	-0.0303250756498996	0.248697833377022
RAB31	0.192984614924198	0.162658227880651	-0.0303263870435468	0.618458063938344
LHFPL6	0.0505998684318207	0.0202690799650681	-0.0303307884667526	0.129681457266352
UBE2L5	0.0364803867344925	0.00614684792901277	-0.0303335388054797	0.0600309205420257
RALGDS	0.131234605736637	0.100892770066375	-0.0303418356702625	0.675181048109775
TMEM187	0.0777152086760254	0.0473568705343927	-0.0303583381416327	0.428671706251288
KLHL21	0.0763103759494502	0.0459409356888207	-0.0303694402606295	0.611021247380049
SIGLEC1	0.030397614310997	0	-0.030397614310997	0.0161713176960603
VRK3	0.263470565982121	0.233061923024213	-0.0304086429579079	0.691732167864097
ARHGAP26	0.261063455073032	0.2306507251727	-0.0304127299003323	0.817638733925386
GOLM1	0.0347178248883287	0.00430143604775638	-0.0304163888405723	0.0350242367496417
BAHD1	0.0712374044856308	0.0407948731794853	-0.0304425313061455	0.332797651516698
PHF20	0.515945768805078	0.48549021367973	-0.0304555551253479	0.703771249216904
NOTCH1	0.223056757630309	0.19256642037557	-0.0304903372547395	0.752239376907015
RAB34	0.289799279825582	0.259287060394524	-0.0305122194310583	0.842211239310183
NCOA5	0.113503147303253	0.0829894361955961	-0.0305137111076567	0.65394730531023
CDC6	0.107575852471179	0.0770609514216022	-0.0305149010495765	0.303510448993142
PIGK	0.206536670747785	0.176008897038906	-0.0305277737088793	0.608050530643692
PARP6	0.107058816001369	0.0765171856814733	-0.0305416303198957	0.288149732665399
OR3A3	0.0305427172442732	0	-0.0305427172442732	0.0234647646910288
SHLD1	0.0987705450445564	0.0682247591653089	-0.0305457858792475	0.666847013292375
ZNF789	0.225173160878206	0.194616849113891	-0.0305563117643151	0.868085176679394
ATP6AP1	0.382734538731213	0.35215143622947	-0.0305831025017421	0.652076586620332
PMPCA	0.17442643623068	0.143818475737295	-0.030607960493385	0.906141838664473
ECE1	0.0337622916970788	0.00312067266596194	-0.0306416190311168	0.0421341899605423
FAM193B	0.121776831045396	0.0911173386640202	-0.0306594923813761	0.70731304228523
DDX50	0.455685185029431	0.425025157482352	-0.030660027547079	0.738102987826794
E2F2	0.103849155564831	0.0731371886142835	-0.0307119669505471	0.426499237754945
ARPIN	0.0363523145820536	0.00563964453761244	-0.0307126700444412	0.0432100176337758
SETD1A	0.124462997973785	0.093663969517612	-0.0307990284561728	0.587294931534215
TFIP11	0.130366758050906	0.0995426105183863	-0.0308241475325201	0.454968211890204
BCAT1	0.149341275483377	0.118513406165162	-0.0308278693182148	0.530161402043431
ANKRD53	0.0370059340419125	0.0061121236680773	-0.0308938103738352	0.0593863345004205
STIL	0.0595773627419059	0.0286783466884165	-0.0308990160534894	0.198438144465096
RAD21	0.888978985800399	0.858057699702952	-0.0309212860974475	0.776917779868314
NGRN	0.0742444545203571	0.0432726819614983	-0.0309717725588589	0.31428463214136
MED12	0.122558572265759	0.0915477201185782	-0.0310108521471809	0.459546557482626
CD86	0.0926813582165302	0.0616471570112012	-0.0310342012053291	0.46778094608481
BRAP	0.151577090929325	0.120530308159459	-0.031046782769866	0.809747517918512
KCNH8	0.0436677129107313	0.0126139819408556	-0.0310537309698757	0.209805581830807
ZKSCAN8	0.104459991465301	0.0733878697134864	-0.0310721217518141	0.406372497193122
TOMM34	0.103549808792785	0.0724220019550921	-0.0311278068376926	0.378120208075058
USP1	0.534016935662424	0.502868642100583	-0.0311482935618408	0.920178925349272
MYCBP	0.344283009694436	0.313112790992626	-0.0311702187018102	0.603879922030816
N4BP3	0.0610261435350662	0.0298275790414206	-0.0311985644936456	0.238841820047619
AP2A2	0.220267952250625	0.189046919867365	-0.0312210323832599	0.619893131620248
MTSS1	0.0342379831674402	0.00301164827263913	-0.031226334894801	0.0348950905795331
VRK1	0.318823317512358	0.287589156473456	-0.0312341610389025	0.681323663717346
KCNG2	0.134173992490861	0.102938528483744	-0.0312354640071171	0.581758867542063
EPC2	0.322093083694003	0.290832708658182	-0.0312603750358206	0.701691524619052
NCKIPSD	0.0603622087689011	0.0291017697560309	-0.0312604390128702	0.170957618764399
TESK1	0.113216812890902	0.0819311312354382	-0.0312856816554642	0.623792853285591
TBCEL	0.114481229249029	0.0831841301952017	-0.0312970990538276	0.600080202875805
PIDD1	0.0745616097979275	0.0431949229959915	-0.031366686801936	0.27124145405685
C6orf62	0.851556172293533	0.820178603444681	-0.0313775688488512	0.654958117699954
PAM	0.0448375428981531	0.0134545485308165	-0.0313829943673366	0.0731767429636438
CXorf38	0.232115837808403	0.20069716786337	-0.0314186699450327	0.906141838664473
PPP4R1	0.222143370104175	0.190695535991659	-0.0314478341125164	0.773234757484855
CPNE8	0.0837022022860846	0.0522090623173375	-0.031493139968747	0.295876547565812
PLBD2	0.0500571286643907	0.0185307679302775	-0.0315263607341133	0.125596735534127
ZMIZ1	0.458367140239297	0.426829439751584	-0.0315377004877135	0.817638733925386
RNASE2	0.0484177100173587	0.0168794454441774	-0.0315382645731814	0.161571070802306
FAM169A	0.0342739924381819	0.0027231639569659	-0.031550828481216	0.0171039308144046
EREG	0.0315792670451358	0	-0.0315792670451358	0.0161713176960603
GPKOW	0.152086762383492	0.120503776189482	-0.0315829861940104	0.572173375959471
FDFT1	0.431609712589063	0.400026039799979	-0.031583672789084	0.654269508959562
TFAP4	0.0982036904428937	0.06657485433288	-0.0316288361100136	0.547117029043985
UBR5	0.404358431580101	0.372705489516193	-0.0316529420639076	0.930162826029336
MPIG6B	0.0590908543331233	0.0274303916734077	-0.0316604626597156	0.16883699397381
TMEM175	0.155712069799374	0.12402310557397	-0.0316889642254035	0.603505793007143
KLRB1	0.0518277272106564	0.0201383336863027	-0.0316893935243537	0.130491035600942
LAPTM4B	0.0410525306108666	0.00932699639694211	-0.0317255342139245	0.0361184759071188
RBM27	0.235502042684435	0.203746796694589	-0.031755245989846	0.829960259250969
CRELD2	0.467182364470197	0.435422276863182	-0.0317600876070153	0.792498425132064
APTX	0.271934753982287	0.240139894979569	-0.0317948590027182	0.679834867473043
ADPRH	0.104444308434586	0.072637597411845	-0.0318067110227409	0.730366820307437
TMX1	0.816887494032978	0.785074067559074	-0.0318134264739045	0.675203508108418
NR4A2	0.0501439367261516	0.0183295161319098	-0.0318144205942417	0.129417800718304
NT5DC3	0.0483203134035174	0.0165000662446082	-0.0318202471589091	0.24666724741011
KCTD9	0.170406059423962	0.138579848452158	-0.0318262109718038	0.380126849941689
FOXJ2	0.123272588698364	0.0914213787994925	-0.0318512098988719	0.539070720105029
MAF	0.03694291109945	0.00508633266936033	-0.0318565784300897	0.0249065071206701
KIAA1191	0.220691449472655	0.188797638256835	-0.0318938112158195	0.774424875828846
C1GALT1C1	0.221457283479098	0.189469733641993	-0.0319875498371048	0.530161402043431
ARPP19	0.546775064453749	0.514760176991909	-0.0320148874618394	0.729994008750388
CDC42BPA	0.0556492153837672	0.0236164645850853	-0.0320327507986819	0.1253893424045
RASSF7	0.187866361180833	0.155715353465173	-0.0321510077156598	0.428671706251288
PDE6D	0.15913553715027	0.126983729061654	-0.0321518080886165	0.530161402043431
ETV2	0.108781555633422	0.0765692310629764	-0.0322123245704451	0.530161402043431
NAT9	0.179295010872947	0.147031514128385	-0.0322634967445622	0.65372196609921
LAT	0.0593308997458066	0.0270292329384571	-0.0323016668073495	0.453387593957058
POLD1	0.129016618760423	0.0966498300240821	-0.032366788736341	0.530161402043431
LILRB1	0.445621546334192	0.413246133945932	-0.0323754123882602	0.97355399458379
ST6GALNAC6	0.0767220112462994	0.0443172195693287	-0.0324047916769707	0.395455836429968
GFM2	0.105567429661824	0.0730924791268618	-0.0324749505349624	0.530161402043431
RACK1	3.23680657963653	3.20432356187835	-0.0324830177581754	0.530161402043431
NUDT12	0.0503165117821167	0.0178230635100931	-0.0324934482720236	0.122934042623297
MTO1	0.14026205141805	0.107758554583824	-0.0325034968342264	0.530161402043431
PRKAG2	0.315774479259047	0.283225804178051	-0.0325486750809957	0.854779095937349
EPDR1	0.115104193257434	0.0825506726521815	-0.0325535206052529	0.49340325520762
MBD3	0.251395633958429	0.2187949718231	-0.0326006621353283	0.682545969883179
C18orf32	0.315606712873922	0.283000897896861	-0.0326058149770606	0.626809755744841
ZNF652	0.632244818429153	0.599612717098367	-0.0326321013307868	0.647004628384394
ZNF197	0.134452107073558	0.101807158730063	-0.0326449483434953	0.611060467946721
SLC31A1	0.080854716693362	0.0481817141851849	-0.0326730025081771	0.339121518442442
RNF19B	0.0596133537266684	0.0269230472665013	-0.0326903064601671	0.140267844404631
CDC25B	0.10910236931288	0.0764017854395636	-0.0327005838733168	0.221358151671713
CARD8	0.426435942972627	0.393712399095178	-0.0327235438774489	0.822775272613087
FAM168A	0.109661101930667	0.0769348982549094	-0.0327262036757578	0.545763769886779
SMARCA5	0.942927900770168	0.910188080799407	-0.0327398199707603	0.642825186306786
SLC16A3	0.0907424030228532	0.0579224028389614	-0.0328200001838918	0.342131382538943
SPATA2	0.053322280501458	0.0204869657879856	-0.0328353147134725	0.151416718955859
VPS41	0.365138415045208	0.332303039198766	-0.032835375846442	0.871557869817843
AMBRA1	0.0653493477806843	0.0324836915822836	-0.0328656561984007	0.428671706251288
DRG2	0.220358345000384	0.187462143793324	-0.0328962012070595	0.536543781761256
ZNF236	0.163523751527025	0.130543815384658	-0.0329799361423672	0.55639696203013
FADS2	0.0938082387784427	0.0608025681266546	-0.0330056706517881	0.277888906587515
ETV6	0.752620659683118	0.719579408870932	-0.0330412508121867	0.679527214191169
WDFY1	0.154825949268716	0.121782542350909	-0.0330434069178069	0.655818494327861
LRRFIP2	0.26602647920723	0.232930680466731	-0.0330957987404994	0.530161402043431
SELENOP	0.0331339002418301	0	-0.0331339002418301	0.00779500428058446
UHMK1	0.725764629454457	0.692606953256322	-0.0331576761981344	0.702547153735232
HEATR3	0.143810089947373	0.110640908765183	-0.0331691811821896	0.591116552506334
SPAST	0.205942079681694	0.172772231140589	-0.0331698485411049	0.799660853043894
ICE1	0.399598942535263	0.366409978221704	-0.0331889643135596	0.983297403483823
CD300E	0.0332061606847529	0	-0.0332061606847529	0.0683073804889701
RAP2C	0.219547265503914	0.186331486840395	-0.0332157786635197	0.906141838664473
MTRNR2L8	0.0895431543276204	0.0563175805776965	-0.0332255737499239	0.238206741554092
KLRK1	0.0332558193313738	0	-0.0332558193313738	0.0234647646910288
LDB1	0.167398700181701	0.134104384301513	-0.033294315880188	0.456684391326783
GINS4	0.0613081689177956	0.0279904697303	-0.0333176991874956	0.219384782048977
AP5M1	0.263464145788843	0.230120708672096	-0.0333434371167471	0.801671873011876
INVS	0.107055314740195	0.0736991548891314	-0.0333561598510632	0.354946125712663
TEN1	0.0333830630389715	0	-0.0333830630389715	0.0112197916794073
ASAP2	0.0712167287768526	0.0378078060689504	-0.0334089227079022	0.271385755343576
PURB	0.31654434987235	0.283085762018446	-0.0334585878539047	0.807662258557601
TXNDC12	0.0611361037314885	0.027647544670932	-0.0334885590605565	0.140267844404631
GMPS	0.427350342656849	0.393859680139276	-0.0334906625175734	0.60025516878059
AZI2	0.258363427015898	0.224869910837236	-0.0334935161786626	0.63556231783351
QSOX2	0.0870732369248595	0.053523263808168	-0.0335499731166915	0.530161402043431
SEMA4C	0.0601934747944308	0.0266409412893611	-0.0335525335050697	0.141055906557772
FGR	0.0580668281619184	0.0245093560498095	-0.0335574721121088	0.222932055293586
KMT2D	0.187304989823932	0.153652387863705	-0.033652601960227	0.59641133341585
CA11	0.0912279408187829	0.057549650024732	-0.0336782907940509	0.387032258715811
INTS4	0.136753870003434	0.103040037226259	-0.0337138327771747	0.428671706251288
ZNF558	0.0779781322275501	0.0442536979948776	-0.0337244342326724	0.271267631660047
BET1L	0.210881698130657	0.17713620800263	-0.033745490128027	0.651173108600248
ERAP2	0.306600654010998	0.27284677256463	-0.0337538814463685	0.572173375959471
VAPB	0.162118438370984	0.128353532535046	-0.0337649058359382	0.637854917446476
SLC35A5	0.112509233474724	0.0787255158125258	-0.0337837176621982	0.359089888528624
IDE	0.197224152285647	0.163420211211891	-0.0338039410737562	0.657291533854892
IFFO2	0.111424365309199	0.0775851285149759	-0.0338392367942228	0.530161402043431
SLC29A1	0.0622521265945972	0.0283715002466365	-0.0338806263479606	0.170368643517916
RMND5A	0.286888008058378	0.253001767349526	-0.0338862407088523	0.817638733925386
INTS6L	0.196764031233265	0.162877152801255	-0.0338868784320096	0.41764471431901
FYN	0.349139940493571	0.315212766020455	-0.0339271744731166	0.858661698108573
ZNF70	0.110782291327372	0.0768446199697228	-0.0339376713576497	0.428671706251288
PUS1	0.137812505052891	0.103863342526423	-0.033949162526469	0.387032258715811
PSMD9	0.221887250215706	0.187910772474118	-0.033976477741588	0.671458338746657
ZGRF1	0.137141717121683	0.103155225198197	-0.033986491923486	0.730148378998634
NUP205	0.169313112731868	0.135290723295344	-0.0340223894365234	0.385288942556104
DHRS1	0.124701916712758	0.0906463389642706	-0.0340555777484872	0.450829257287487
RARA	0.122533438326705	0.0884622175022099	-0.0340712208244951	0.387032258715811
C19orf38	0.044440742272585	0.0103488955877591	-0.0340918466848259	0.0390945063729805
FAM149B1	0.0927054242321735	0.0586126870193433	-0.0340927372128302	0.196466552915809
ASB2	0.0340930493755937	0	-0.0340930493755937	0.00779500428058446
PRCP	0.290565953878299	0.256431463680167	-0.0341344901981323	0.608492795297092
SHCBP1	0.12117091659555	0.0870242690394557	-0.0341466475560947	0.570488021298571
FCGR3A	0.0438904120999656	0.00973436439647085	-0.0341560477034948	0.16071308292942
SUV39H1	0.044482555666862	0.0103185502016122	-0.0341640054652498	0.0518182182022958
ZNF266	0.138599347997481	0.104426852074392	-0.0341724959230881	0.530754708851764
FBXL4	0.163823138986762	0.129610238832552	-0.0342129001542099	0.492311954673657
DYNLT1	0.309151958689837	0.274923479981645	-0.0342284787081919	0.533613119458251
FLYWCH1	0.0859376223336982	0.0515582109017934	-0.0343794114319048	0.312023937140742
TNK2	0.189541281870823	0.155156709108593	-0.0343845727622302	0.498270080039615
RING1	0.26877378110894	0.234373311524448	-0.0344004695844919	0.772102562493387
RAB5C	0.607873466671057	0.573465895977466	-0.0344075706935909	0.615201928126482
BCL11B	0.0762936881736518	0.0418358253409512	-0.0344578628327005	0.496172503964063
MDC1	0.208385674418135	0.17389847100395	-0.0344872034141852	0.456684391326783
PRRG4	0.0345680099666404	0	-0.0345680099666404	0.00537202614200192
TOX4	0.545617073590236	0.510956087769983	-0.0346609858202522	0.760248701383099
OBSCN	0.0931384758764543	0.058473932697942	-0.0346645431785123	0.336038824043408
SNX22	0.0563211677929189	0.0216212833410294	-0.0346998844518894	0.186979860407829
RNF123	0.118636707146798	0.0839316510121544	-0.0347050561346432	0.459841078117754
AMIGO2	0.260770322085727	0.226022155673228	-0.0347481664124995	0.735243340679633
ACTN1	0.0398784364187909	0.0050949665064751	-0.0347834699123158	0.0305957920169301
IFI27L1	0.161906983752591	0.127117310786406	-0.0347896729661854	0.604665165429568
GCA	0.300676553249032	0.265859597045397	-0.034816956203635	0.802653555053338
USP4	0.320221362588164	0.285401222997111	-0.0348201395910527	0.684625124570155
TRIM58	0.0374744860655375	0.00262782761773511	-0.0348466584478024	0.0244099481146051
JMY	0.140216915322353	0.105322386385864	-0.0348945289364897	0.456286187973575
SART1	0.304003156796941	0.269075238245575	-0.0349279185513663	0.80434321185215
CFL1	2.57336460399191	2.53843475440779	-0.0349298495841204	0.422153962156499
ERO1A	0.249624056531274	0.214670189884325	-0.0349538666469493	0.487621992755586
APMAP	0.200066210370346	0.165093799717616	-0.0349724106527295	0.740975514591856
HOXA10	0.0349962710636426	0	-0.0349962710636426	0.0037305833472673
C1orf61	0.040950417967741	0.00593744772852806	-0.0350129702392129	0.03079720358379
GBP5	0.0477069352262478	0.0126124642891239	-0.0350944709371239	0.201728329725824
MCFD2	0.373020089139287	0.337921150945442	-0.0350989381938449	0.758929659907555
ATP6V1H	0.334563827528111	0.299444065580062	-0.0351197619480484	0.644984026312091
UNC119	0.359734650693783	0.324585491061129	-0.0351491596326536	0.770564293423929
DAZAP1	0.596980414831022	0.561826569315746	-0.0351538455152758	0.662202863689259
TIAM1	0.038641721010773	0.00347093785643	-0.035170783154343	0.0119442098363646
ARL5A	0.26935410701873	0.234180810081103	-0.0351732969376268	0.736372420762444
GIMAP1	0.0502956725361695	0.015088996311349	-0.0352066762248205	0.0963671957441412
AK3	0.32961379461885	0.294398293265069	-0.0352155013537805	0.530161402043431
TRIM26	0.187823440544978	0.152598607076508	-0.0352248334684699	0.58501144522208
ELP2	0.448038455682767	0.412805987400724	-0.0352324682820436	0.906141838664473
SNX12	0.0839249019313713	0.0486394409672521	-0.0352854609641192	0.172874208044145
TAB3	0.140964959665028	0.105655795419509	-0.0353091642455191	0.491567335789484
SPINDOC	0.0882584255553625	0.0529412880476707	-0.0353171375076918	0.276916437092746
NEK3	0.103247252795418	0.0679252063696169	-0.0353220464258011	0.37485308827808
OIP5	0.0565943477863198	0.0212701700001695	-0.0353241777861503	0.162641436783868
TSPOAP1	0.0733003996356298	0.0379535922553735	-0.0353468073802564	0.231910118773159
SYNJ2BP	0.0735637545663522	0.0382127022248661	-0.0353510523414861	0.139891718634901
RBAK	0.14566443460499	0.110305282417272	-0.0353591521877181	0.488075201784372
TAF5L	0.192087242211364	0.156710605802394	-0.0353766364089703	0.637566628461282
CALHM6	0.0453608293761074	0.00996080090439255	-0.0354000284717149	0.0688316856672881
MAP10	0.0923660538671605	0.0569349673075591	-0.0354310865596013	0.190521162366557
DEDD	0.135284444214928	0.0998494419155852	-0.0354350022993431	0.545763769886779
CASS4	0.0767450242807345	0.0413093401515549	-0.0354356841291796	0.235455099836332
GOLGA5	0.217138642680067	0.181695130201698	-0.0354435124783698	0.818152319691255
RBSN	0.0887827598797503	0.0533341348073491	-0.0354486250724011	0.2427257645481
KCTD6	0.0923616854408466	0.0569070949023696	-0.035454590538477	0.290781645375358
C6orf89	0.253658423232646	0.218201863554186	-0.0354565596784596	0.873155938001623
SSH1	0.135156332777192	0.0996891902964892	-0.035467142480703	0.602943291537461
KBTBD11	0.0425929754246225	0.00711771195687576	-0.0354752634677467	0.0159029504958928
RINL	0.208650319563271	0.173149885956278	-0.0355004336069929	0.592048818920974
TECPR2	0.0599841024125378	0.0244072363810722	-0.0355768660314656	0.224657614532905
SEC22C	0.192116386690691	0.156505884389482	-0.0356105023012091	0.579533500430041
TRIT1	0.259050567016155	0.223407584385823	-0.0356429826303326	0.556045695157469
BCLAF3	0.238561957253066	0.202908394471004	-0.0356535627820621	0.623477017675141
UBC	2.75908313311744	2.72339900333898	-0.0356841297784571	0.882603709413038
SLC38A2	1.17888298253542	1.14319048989887	-0.0356924926365496	0.524139231834278
ZNF12	0.193945655378136	0.158229471674001	-0.0357161837041356	0.437089812020708
WIPF1	0.500073540693178	0.46433510475798	-0.0357384359351978	0.86099277248278
DIPK1B	0.110601248003756	0.0748438260101441	-0.0357574219936124	0.530161402043431
DEAF1	0.0998426106172738	0.0640685025082787	-0.0357741081089951	0.309696596937433
EIF4A2	1.46282683737964	1.42705259527669	-0.0357742421029481	0.315976923769775
SUGP1	0.146093738551239	0.110292644060355	-0.0358010944908836	0.456286187973575
C9orf64	0.0856112810448702	0.0497861528024066	-0.0358251282424635	0.313464506984104
CDK17	0.130133787848146	0.0942903733340415	-0.0358434145141046	0.332313684289257
DHFR2	0.0903389123030644	0.054473973772006	-0.0358649385310583	0.530161402043431
APOBR	0.118029387089901	0.0821466890121228	-0.0358826980777778	0.428068948447089
CDK14	0.0934931373700994	0.0576047294594766	-0.0358884079106228	0.216073131629617
CCNH	0.324284019276026	0.288350169298523	-0.0359338499775039	0.776917779868314
PIGG	0.196352732420242	0.160409207041203	-0.0359435253790388	0.579533500430041
H2BC11	0.0473609690083479	0.0113854617296473	-0.0359755072787006	0.0902688594446516
STK38L	0.282885861695083	0.24689977018426	-0.0359860915108228	0.530161402043431
PLEKHA5	0.135030891909092	0.0990383760688229	-0.0359925158402693	0.304133337884764
RAB29	0.127886349374993	0.0918487574443107	-0.0360375919306824	0.665430598141478
LRPPRC	0.507619482006836	0.471554545612046	-0.0360649363947906	0.805268360469968
GYPC	0.177753098823998	0.141664541230284	-0.0360885575937141	0.436703177367475
CCDC191	0.098333445656801	0.0621627388150706	-0.0361707068417305	0.30324777761471
SOS1	0.287836575469206	0.251604885898635	-0.0362316895705709	0.776414804104566
TBXAS1	0.101386884105745	0.0651220992288549	-0.0362647848768903	0.38398222209499
MFN2	0.115359966403878	0.0790551546829009	-0.0363048117209768	0.456684391326783
SIRT1	0.215575516734396	0.179266608708857	-0.0363089080255392	0.478060467132162
SLC25A45	0.24798199089855	0.211651157952648	-0.0363308329459018	0.774271969471892
HELB	0.156461784292371	0.120102487569352	-0.0363592967230194	0.387281957196183
DPAGT1	0.130637339554027	0.0942777457978879	-0.0363595937561387	0.466922433179064
PHKA2	0.137950471023803	0.101503316238466	-0.0364471547853364	0.623615902024843
DEPTOR	0.0398289249962798	0.00337136680542864	-0.0364575581908512	0.01198864952257
CYBRD1	0.0481044923806908	0.0116210116537091	-0.0364834807269817	0.0151924202940031
VPS13B	0.205263569112917	0.168777873450672	-0.0364856956622451	0.863640776946188
SUMF1	0.123649333233032	0.0871340963647137	-0.0365152368683187	0.395455836429968
GZF1	0.108575533415197	0.0720415863287398	-0.036533947086457	0.352028120523966
DENND4A	0.177931202857675	0.141303476473377	-0.0366277263842983	0.408112021485836
BLMH	0.227267069036795	0.190627362251719	-0.0366397067850763	0.699167156455621
IQSEC2	0.065675583934191	0.0290059075930084	-0.0366696763411826	0.0576109418532762
RPN2	1.26671099060236	1.23002614433137	-0.0366848462709919	0.244450730931787
TMEM184C	0.139121174496652	0.102428054774848	-0.0366931197218045	0.605302998097311
FIS1	0.71852778485881	0.681756890668551	-0.0367708941902589	0.669998078631639
PITPNA	0.23713949396006	0.200355175576885	-0.0367843183831743	0.573587025786508
FUNDC2	0.506562293442108	0.469737476607246	-0.0368248168348618	0.639915102509522
ZNF175	0.142656937000807	0.105751441883965	-0.0369054951168419	0.449782508095273
NCBP1	0.196910718936246	0.159991362232898	-0.0369193567033485	0.600579955654778
ZC3H4	0.220388511495742	0.183426686010063	-0.0369618254856789	0.713063550358309
RALGAPA1	0.284026139494852	0.247041465537625	-0.0369846739572272	0.702512579788632
C12orf54	0.0369890105794795	0	-0.0369890105794795	0.00779500428058446
RFX3	0.164441394883696	0.12744266006423	-0.0369987348194659	0.548636831956778
GDI2	1.2506021482732	1.21353385883549	-0.0370682894377086	0.294021061520169
GTF3C5	0.166467839239106	0.129243014599127	-0.0372248246399784	0.435607038810113
AOPEP	0.0779028814885982	0.0404921992291294	-0.0374106822594689	0.223945378491449
LIMA1	0.0774351969041343	0.0400027218982167	-0.0374324750059176	0.173688031256061
NEU1	0.164033850854429	0.126591642606821	-0.0374422082476073	0.457901558669548
PAQR8	0.0664578724148779	0.0290093439160233	-0.0374485284988545	0.211060595248765
PLBD1	0.0527788234397371	0.0153058429508997	-0.0374729804888374	0.203633652271122
NUDT14	0.0652539032004151	0.0277435173802158	-0.0375103858201993	0.192028796889482
TRIM11	0.149758256142188	0.112237894103008	-0.0375203620391798	0.40379983173024
IL1B	0.0414982970311503	0.00395313138638181	-0.0375451656447685	0.012137142846817
MEIS1	0.0402341221795994	0.00264318976324753	-0.0375909324163519	0.0116644716565299
IL13RA1	0.172516692468018	0.134924390400473	-0.0375923020675448	0.618383056258768
AKAP11	0.344081703778422	0.306487229035194	-0.0375944747432279	0.779583286637152
CHMP3	0.379970047859546	0.342367823198141	-0.0376022246614048	0.749867721067264
WDR44	0.17618786309325	0.138555100144216	-0.037632762949034	0.530161402043431
SMIM13	0.164567653590018	0.126891054339741	-0.0376765992502771	0.456684391326783
MTRNR2L6	0.0377409883919625	0	-0.0377409883919625	0.00779500428058446
ABTB1	0.213285667192554	0.175490423593529	-0.0377952435990254	0.543365957549023
HIPK3	0.351448517731194	0.313637334293984	-0.0378111834372104	0.732613052542048
IGHM	1.18443376765552	1.14661613061698	-0.0378176370385397	0.78429380181324
NPHP3	0.126403063748602	0.0885762935041674	-0.0378267702444351	0.337224751245697
DCAF5	0.367284559946543	0.329450932420006	-0.0378336275265368	0.8392568618386
MKLN1	0.409685030984844	0.371816045097479	-0.0378689858873651	0.795574424000423
TMBIM1	0.0875689062929262	0.0496888134917536	-0.0378800928011726	0.373246415057212
PUM2	0.492366791674702	0.454477165605637	-0.0378896260690653	0.861036055166445
ARRDC1	0.210187044619745	0.172275258398967	-0.0379117862207781	0.538257723006224
PPFIA1	0.24766595291343	0.209712292994308	-0.0379536599191223	0.687692316782748
ATP6V1B2	0.319937724865138	0.281953379909197	-0.0379843449559412	0.782475909641674
BST1	0.0546479929576528	0.0166107856898898	-0.038037207267763	0.0422934116938165
NLRP7	0.0504503386732825	0.0124026764320826	-0.0380476622411999	0.0689979543635834
PIP5K1B	0.0532623608006356	0.0151990576413673	-0.0380633031592683	0.0720849670347635
SAMSN1	0.038073673438289	0	-0.038073673438289	0.0037305833472673
NUP58	0.338029074395553	0.299933603017598	-0.0380954713779551	0.806546678458525
EGLN2	0.0711649461963309	0.0330559865137448	-0.0381089596825861	0.313905325412351
TCEANC2	0.183552832590728	0.145429443763356	-0.0381233888273721	0.530161402043431
ATAD5	0.261450575625779	0.223278166286405	-0.0381724093393737	0.661665802468299
BIVM	0.0535362653221547	0.0153433301949344	-0.0381929351272202	0.0317421786369112
CHTF8	0.0450106162496852	0.00681453704823026	-0.038196079201455	0.0157789709696134
NFATC1	0.106527051741448	0.068300361227169	-0.0382266905142792	0.532005650535167
SCARB1	0.185074889084992	0.14681312440588	-0.0382617646791123	0.529866485922693
BTBD9	0.0768527919537319	0.0385645026106374	-0.0382882893430944	0.234790877866165
GADD45G	0.0832216881733835	0.0449077092677653	-0.0383139789056183	0.203633652271122
COPS7A	0.154595996748605	0.116277400494656	-0.0383185962539489	0.290990121052405
CDCA5	0.0637828331113277	0.02546122611423	-0.0383216069970977	0.239360909943946
H2AC16	0.119399434786344	0.0810406325571547	-0.0383588022291896	0.329084273231017
PRR7	0.0553631877166913	0.0169895417497512	-0.0383736459669401	0.0728507243594723
HOXB2	0.121533554050152	0.0831552685296124	-0.0383782855205393	0.200280982514397
SLC24A1	0.0793425394325821	0.0409274912212418	-0.0384150482113403	0.337060451601205
PDK3	0.144781347692618	0.106354386609446	-0.0384269610831724	0.428671706251288
RNF19A	0.625873953626321	0.587431089649143	-0.0384428639771773	0.709696649810113
CHKA	0.0983209259555275	0.0598756817319716	-0.0384452442235559	0.395550085962049
SECTM1	0.0476682645652221	0.00919417778933352	-0.0384740867758885	0.0879418211561737
CCDC85C	0.0715188873960829	0.0329789379105751	-0.0385399494855078	0.127239500679895
CPEB4	0.225994993488409	0.187419743440451	-0.0385752500479583	0.685662901482708
PLCB4	0.0667415443265413	0.0281354251292337	-0.0386061191973075	0.15334229599315
TGIF2	0.207093967578629	0.168465991292309	-0.0386279762863202	0.530161402043431
C15orf39	0.361645513057761	0.323014132332132	-0.0386313807256293	0.674568256888278
SUCO	0.336200912627359	0.297569064755053	-0.0386318478723064	0.595152232261751
BEX3	0.107625198835601	0.0689588024609665	-0.0386663963746341	0.149053269765106
CTC1	0.16389890196605	0.125231195712415	-0.0386677062536347	0.573363547241675
AGL	0.176497817754969	0.137826285357544	-0.038671532397425	0.390812107269173
SCLT1	0.266598875659928	0.227881287846916	-0.0387175878130122	0.684438595299232
NFIX	0.0419332162919065	0.00317718210835326	-0.0387560341835532	0.011905200671294
