gene	HD.mean	Uninvolved.mean	HD.pct	Uninvolved.pct	avg_log2FC	p_val	p_val_adj
SARAF	5.758677095338407	5.571225665273964	0.887	0.919	-0.040578402110490686	0.5790156778332258	1
BACH2	0.10127283294293604	0.0706978075636691	0.015	0.051	-0.040620578124219556	0.03117807050009959	1
SMUG1	0.19947202266526184	0.16616410541870832	0.089	0.101	-0.040628685241427265	0.7075308321465773	1
CAMP	0.03773922350475417	0.008911366942388352	0.02	0.008	-0.040644511250101864	0.18885581960095119	1
C1orf74	0.03974098841818242	0.010808127013845373	0.01	0.01	-0.04071501212065525	0.9846980860219398	1
DPPA3	0.038910949610793805	0.009998719233959064	0.015	0.006	-0.04071853523002728	0.2575962519748123	1
CNTNAP1	0.03314054069379049	0.0043608811708405705	0.01	0.004	-0.04075877765027955	0.3579241357682076	1
ARHGEF6	1.0847960645269223	1.0267176030381358	0.36	0.387	-0.04076118378428273	0.8775347729075241	1
SDHAF4	0.11871375193716521	0.0875409116968245	0.064	0.057	-0.04077126351708714	0.6842683513923613	1
BAHCC1	0.8189935325591472	0.7682945916036699	0.315	0.328	-0.040781770862764244	0.9980134976189737	1
ATR	0.7529411439395226	0.7040773815286874	0.3	0.326	-0.04078670824720154	0.863608783487257	1
EIF4E3	0.08751488500679967	0.05719443341927215	0.03	0.04	-0.040794413810475313	0.5066892917505892	1
MED28	0.8517259251324103	0.8000757778539874	0.32	0.387	-0.040812939376845825	0.3962474557816304	1
NUP58	0.6932091830109709	0.6459203171031737	0.276	0.287	-0.040865724984063934	0.9332287948481306	1
PSMB8	3.2879707300652163	3.1681467604394995	0.764	0.783	-0.04088898210961389	0.9790741318227395	1
TDP1	0.36024118026080093	0.3222028253991264	0.148	0.186	-0.040918971382172875	0.42155321727692474	1
MCAT	0.10630844469488832	0.07535789763412762	0.064	0.053	-0.04093677922924001	0.5236343184687614	1
DHX58	0.1264391338995272	0.09489065333761876	0.069	0.053	-0.04098256582696108	0.3930371901432506	1
LMLN	0.060650605404099146	0.030908595555324766	0.025	0.016	-0.04103306530048232	0.44899468494599387	1
POFUT2	0.16851305339792141	0.13572370630008207	0.069	0.081	-0.04106194524471926	0.6587141330765097	1
MFSD10	0.5406537344623638	0.4974125721650769	0.227	0.251	-0.041070876821093116	0.7043659547238958	1
CAPN3	0.20578277303638143	0.17191250316625276	0.084	0.081	-0.04110516302075168	0.855160517760497	1
MTRNR2L7	0.028926062092684886	0	0.005	0	-0.04113931489977644	0.11951576123721855	1
SPTAN1	0.9241124405777839	0.8699502157252446	0.296	0.362	-0.041193247956797796	0.35159999468406133	1
PTBP1	1.5338774133284072	1.4624639918768347	0.498	0.543	-0.041244101421065826	0.7717832953992219	1
HMOX2	0.34695391604273246	0.3089754890905288	0.182	0.194	-0.04126240935901021	0.8854871247370434	1
KIAA0355	0.30076931663196255	0.26405688772459635	0.138	0.154	-0.04130373957788641	0.6522897446046498	1
SCYL2	0.559156044763536	0.5151506511416534	0.232	0.243	-0.04130407655301038	0.995586653395339	1
PIGX	0.433278558932386	0.39280656591051005	0.207	0.217	-0.041324116673989275	0.998617598950023	1
DMPK	0.029066905385150384	0	0.01	0	-0.04133678294083484	0.027420676469800506	1
GATAD2A	0.668230472354031	0.6210764475823338	0.246	0.316	-0.04136648849520197	0.19091359753123757	1
APOM	0.10219332164801836	0.07102632422314809	0.034	0.047	-0.04138335099983417	0.513806660765789	1
SFR1	0.18854391917567118	0.1549310015020759	0.089	0.099	-0.04138855088812898	0.7874674023772226	1
SETDB2	0.5165228256808712	0.47362889316576884	0.202	0.229	-0.04139395912953081	0.4957592360950746	1
PLEKHM3	0.2226866317953481	0.188058327258376	0.079	0.089	-0.04144902960279917	0.7089869343237429	1
CCDC43	0.4677605318084173	0.4261890451932105	0.192	0.225	-0.04145138111135238	0.4621464035279298	1
TMEM14C	1.4910066388219907	1.4204511257674095	0.522	0.545	-0.041452903227259474	0.8959083636295069	1
EPS8	0.17891698930403901	0.14552229505990755	0.084	0.081	-0.04145660009386748	0.8681701226725683	1
VDAC2	1.75354968719115	1.6754657389241725	0.571	0.599	-0.04150258742363677	0.8251544608736651	1
BRI3	4.212508389595175	4.06420087874894	0.768	0.798	-0.0416431681370355	0.49811201310456693	1
SRP54	0.8726837486742588	0.8194007994275064	0.355	0.366	-0.04164389142883562	0.8482346520943095	1
KIF9	0.12791399640793902	0.09577426961122214	0.054	0.059	-0.04170643368556046	0.8360237901433152	1
PWP1	0.6799549395744524	0.6320630844657096	0.276	0.32	-0.041725713806199716	0.6263524590718332	1
CCDC69	2.7746424719286047	2.667004684788776	0.67	0.721	-0.0417378919836513	0.7036391500563525	1
COL9A3	0.05900786629805863	0.028799015773259554	0.034	0.022	-0.041752138103698856	0.3458828012752209	1
LRP5L	0.04649879174034179	0.016600727828178872	0.02	0.016	-0.0418174771104929	0.7304240193032304	1
C1orf112	0.09922401977462965	0.06781118393079423	0.044	0.047	-0.041828870225122536	0.9376601624145136	1
ANTKMT	0.6606737380553545	0.6131975330475	0.271	0.302	-0.04184555943118018	0.7193843719068792	1
HECTD4	0.539377607654634	0.4953682554182073	0.202	0.249	-0.04184635452655272	0.3971443960975432	1
C14orf93	0.11508146049664118	0.08319925399793547	0.034	0.057	-0.04185045734123588	0.23712419699600182	1
SSH3	0.06914741041284068	0.03857504609468671	0.03	0.032	-0.041855313429610234	0.8777725199152291	1
FAM71F2	0.043952470526117456	0.014093462128872341	0.015	0.012	-0.04186540791885744	0.770946097642394	1
SLC25A35	0.08246753377852682	0.05146172826374895	0.034	0.038	-0.04192741620769312	0.8425498728296219	1
PLEKHA7	0.033760573762899704	0.0041457418614676295	0.015	0.004	-0.041933408541115824	0.12576766879307882	1
ZNF579	0.1314135550052062	0.09895731843875243	0.054	0.057	-0.04199100489189936	0.9349621701720784	1
DTNB	0.07725916015638888	0.046346441271138406	0.039	0.026	-0.04200476458974349	0.3546459301273677	1
CCDC71	0.051247036871104476	0.02103566936651692	0.025	0.014	-0.04206846707040317	0.3278000069086158	1
C10orf88	0.1037139384366565	0.07197722765814686	0.049	0.045	-0.04209204306924612	0.7783686103243603	1
TPD52	0.2866455390903781	0.24953410161039102	0.138	0.134	-0.0422243817372982	0.7653301106759886	1
H3C3	0.04742385684470825	0.017189600747283797	0.03	0.02	-0.042256752284370265	0.440293530334866	1
SCAP	0.2581759962340119	0.22185296104799948	0.099	0.132	-0.0422630631652664	0.3050353810901349	1
ASIC4	0.0297787008753211	0	0.02	0	-0.04233433599832284	0.001777557265166225	1
SLA2	0.5839392970449143	0.5381298750795589	0.236	0.233	-0.042339721281621445	0.8109752232236618	1
ARL3	0.2950990940262158	0.2576390886999942	0.158	0.152	-0.042344525577517333	0.7353908886190578	1
INIP	0.41436468937176846	0.37343999095087516	0.192	0.176	-0.042360285561530375	0.513034430662387	1
CCDC141	0.07232510024446537	0.0412574703845164	0.02	0.02	-0.042415512518722095	0.9734958497419135	1
EMD	0.6709311605758773	0.6224970445286926	0.281	0.322	-0.04243644785072731	0.5909765305576042	1
DNAH1	0.07973550628426343	0.048395928710702515	0.034	0.024	-0.04249429451140013	0.4466147363982317	1
ST8SIA4	0.47141586676105496	0.42869276628825265	0.212	0.217	-0.042509348657411294	0.9478708732832484	1
POLR2J2	0.07502052535238424	0.04377813547603174	0.044	0.026	-0.042549118875822654	0.21123720583668099	1
CEP68	0.5546642959658328	0.5094816370411932	0.241	0.273	-0.04254988139602889	0.5652412119393233	1
ANKRD44	1.4754424377299005	1.4034363601450768	0.488	0.522	-0.04258779893031739	0.5964056602218957	1
ZP3	0.04394160591779104	0.013559812284004444	0.025	0.012	-0.04260978757933635	0.22655018327329277	1
RXRB	0.2803543754723925	0.24299258390057404	0.143	0.13	-0.042725484662430036	0.6295391762926421	1
PYROXD1	0.4060506049700586	0.3650162365995782	0.177	0.206	-0.04273040735881106	0.6005135826865016	1
ZNF195	0.4000085558839911	0.3590997701544535	0.167	0.192	-0.0427842771590482	0.6859517278878728	1
CD28	0.056292760653154555	0.02540945290584365	0.02	0.016	-0.04280964286672225	0.73318923704833	1
C1orf216	0.06311690211690052	0.03203175558262182	0.03	0.022	-0.042812883634964265	0.568523506874568	1
VAC14	0.13640159332613044	0.1030897513872353	0.054	0.079	-0.04292258080408559	0.30492100756098917	1
EEF1E1	0.42893723861340716	0.387048206102479	0.212	0.219	-0.042924623561623576	0.9452591707650139	1
LYPLAL1	0.2822676918065894	0.2446513165300466	0.133	0.15	-0.04295584235385985	0.7182258754111728	1
TBC1D7	0.33154453661551775	0.2924561644048649	0.163	0.182	-0.042985333461814323	0.6920948540120244	1
STXBP4	0.08350738942350991	0.05169991218647718	0.044	0.03	-0.04298588195503138	0.35170312599175146	1
DLGAP4	0.44423986388152853	0.4018349925625462	0.172	0.211	-0.042993827094102044	0.4484257440380587	1
CREG1	0.3345363872914081	0.295352141523052	0.123	0.164	-0.042994294420998	0.23619126592689654	1
PMF1	0.9005345339412881	0.8446690128509974	0.355	0.397	-0.0430432619872797	0.7469193621622681	1
MPV17	0.5297028936080256	0.4847161063196888	0.217	0.267	-0.04306437423017384	0.33619298361078914	1
MIER2	0.06290507971992888	0.031643120236716046	0.039	0.026	-0.04306878534460342	0.3410050348519903	1
ZNF18	0.08748048601986666	0.055494558308293813	0.044	0.036	-0.04307037240069293	0.6059736132700063	1
DDAH2	2.398102658666423	2.2981106454998	0.616	0.652	-0.0430896385083368	0.7975747913248941	1
BAG3	0.06258215113982542	0.03129958050177235	0.034	0.02	-0.04311090459868455	0.2648986574570877	1
UBXN2A	0.8169411435802447	0.7634110805231965	0.291	0.348	-0.04314285678180818	0.3604346565007217	1
GTDC1	0.11061323842541435	0.07786504003884956	0.03	0.045	-0.043179949049379815	0.3932364471481969	1
NUDT22	1.5979043429027475	1.521297508819096	0.502	0.532	-0.0431819466748502	0.8796027889252237	1
H2BC18	0.09439073186196582	0.06208734536358876	0.034	0.034	-0.04322550023201489	0.9764722234172809	1
PTER	0.254867079118196	0.2178127962879435	0.133	0.123	-0.0432421784519878	0.6923019898072496	1
SZRD1	0.7269733445317554	0.675950290479697	0.286	0.35	-0.043266456727495295	0.28060951685237967	1
MFSD11	0.3363653807906614	0.29685440007373354	0.148	0.166	-0.043297999545356236	0.7178209934840649	1
U2AF1L4	0.41492759343858493	0.37302168299188604	0.192	0.194	-0.043373818481517945	0.8307841134925099	1
TOX	0.05132090725353674	0.02015002157303592	0.025	0.012	-0.043421779442310904	0.2280268049126762	1
ZNF569	0.15631925290022222	0.12203305679631721	0.084	0.079	-0.043424591837725096	0.7655374603339419	1
ZNF575	0.05973598950223434	0.028288588855212456	0.03	0.022	-0.043459679769035815	0.5570209145808003	1
COX10	0.23651599975884982	0.19980183695446657	0.103	0.099	-0.04348476197982637	0.8022354598537155	1
UNC5CL	0.041875358267971445	0.010935241020948089	0.015	0.008	-0.04349211196543499	0.4184427247795091	1
AKT1	0.8110992276960987	0.7572584280094488	0.32	0.358	-0.04353921751182621	0.6632395237002243	1
EGLN3	0.7153101060906796	0.6643092622372037	0.227	0.267	-0.04354588052352093	0.5382467140577492	1
PGM2L1	0.41601651960115976	0.37391084762400023	0.163	0.186	-0.043549704912606624	0.5850418785194802	1
B3GALT4	0.17898221805766854	0.14391003254422827	0.084	0.079	-0.043568369143083235	0.7870769485969529	1
DENND5B	0.5706358830394782	0.5238769145762249	0.207	0.235	-0.04360238339586997	0.5411724286362187	1
CALHM6	0.107639305401516	0.07465019758825812	0.044	0.047	-0.04362102090187672	0.9303971259823192	1
NDUFAF3	1.3681523146058674	1.297523236937648	0.478	0.53	-0.04368242220751095	0.987365203748811	1
HNRNPA0	3.4383562779104646	3.3058851885777085	0.773	0.783	-0.04371562867463652	0.6005220387635171	1
DBF4	0.5614977032135854	0.5148773980353825	0.207	0.249	-0.04372940900264033	0.5070705463807104	1
PPP1R27	0.03077688484915069	0	0.01	0	-0.04373209026572699	0.027420676469800506	1
MECR	0.11593921492068539	0.08259808706571253	0.059	0.049	-0.043760701928727566	0.5515720314826313	1
MRPS18A	0.17759777297541918	0.14239119664681682	0.094	0.095	-0.04379008113938007	0.9782152881989711	1
RABEPK	0.17314839972273455	0.138067593844173	0.094	0.081	-0.043799274536480054	0.542843935593246	1
NUDT19	0.1847605251637156	0.14932255916593276	0.084	0.093	-0.04381172820566062	0.7508031958661332	1
PTPN1	2.094860834377671	2.002266086374629	0.596	0.623	-0.04382269114995574	0.962594647941864	1
PAX5	0.0451494865634655	0.013879594798874592	0.01	0.006	-0.043822971606225655	0.5884924939429599	1
IL10RB	0.19395593040808073	0.158187657481645	0.099	0.091	-0.043880559312292705	0.6954266573917347	1
TIAM2	0.07642568297665799	0.04415772142591985	0.034	0.028	-0.04390906909009968	0.6530532233251991	1
PPP1R11	0.350498823121014	0.31001038746574294	0.167	0.184	-0.04391413125466659	0.7722574607410969	1
TMEM106C	0.17318190931010144	0.137990815407409	0.074	0.079	-0.04393781587874593	0.8902404497019488	1
RSPH1	0.041270387175357866	0.010021205228771018	0.02	0.006	-0.04395916015123202	0.10004751143027686	1
HAUS5	0.1752555187695634	0.13996785669372577	0.084	0.095	-0.04398130940430703	0.7238312344761446	1
RHOA	7.700834096104421	7.439464167376065	0.921	0.966	-0.04400230675550132	0.6774583063336299	1
RNF2	0.30684876829903285	0.26756548202217556	0.138	0.15	-0.044031920320175444	0.843558308329258	1
DDR2	0.0394627022272147	0.008202157922493996	0.015	0.006	-0.04405304529795831	0.2565100652595273	1
H3C10	0.1381987965511823	0.1039337156555086	0.069	0.065	-0.04409900931863478	0.8035922517263488	1
LARS2	0.19207204858626195	0.15614166240722036	0.094	0.099	-0.044153252069161764	0.8941139650122346	1
ZDHHC2	0.6758588341411929	0.6253213857822392	0.261	0.304	-0.044175608643148734	0.6773200859805315	1
YJU2	0.274360416753907	0.23592715534186978	0.128	0.142	-0.04417964640005212	0.7766314738131521	1
CDC16	0.8874158317292843	0.8304261017904025	0.325	0.35	-0.0442327795412204	0.6854180565071053	1
KIF3C	0.040894963520121355	0.009444498919716694	0.02	0.01	-0.0442629030726265	0.3024674909561516	1
IGHV1-2	0.036973339468588544	0.00563830234099494	0.015	0.002	-0.04426729831528736	0.04331886844487699	1
KIAA0930	1.0189026487669461	0.9578379600562205	0.36	0.389	-0.0443099801652721	0.710326208937492	1
ZNF677	0.2715974635150078	0.23307381805350563	0.123	0.134	-0.04438287444484701	0.8278430303293176	1
SLC25A36	1.4090942636926211	1.3359852764322364	0.463	0.51	-0.04445966381218747	0.7521027637951271	1
KDM3A	0.7442441250241224	0.6912971790794975	0.271	0.296	-0.04447179531898615	0.8890370861151529	1
TMTC3	0.10774017656322271	0.07408994020853317	0.049	0.036	-0.044504728885050734	0.4378249391557696	1
IMP4	0.6254812219596646	0.5760858948696348	0.256	0.3	-0.04452072752600367	0.45441531377218164	1
MIOS	0.28911437981907434	0.24990294346828515	0.128	0.134	-0.04456420386005089	0.9741699227213989	1
TM9SF1	0.09588589032852213	0.0625406922096908	0.044	0.04	-0.044579491448605985	0.7808238350736258	1
ZNF606	0.22403999595561278	0.18674564132345367	0.094	0.101	-0.044639948339928404	0.8582746824403787	1
LPCAT1	0.343764628186467	0.3027926643801546	0.143	0.158	-0.0446729584251665	0.7222483921503826	1
ZNF445	0.3373378772882238	0.29652230613880487	0.138	0.152	-0.04471697978468403	0.6691815229662172	1
JAM2	0.06587453915751078	0.03328541551747896	0.025	0.022	-0.04479882039808394	0.8474869437070276	1
CHIC1	0.07986270171147869	0.0468452899044421	0.034	0.034	-0.04479964723920889	0.9733362858638931	1
ARMCX6	0.7250310218456613	0.6722800689105576	0.32	0.336	-0.04480582033217617	0.9465802879390923	1
H4C6	0.06307465256431055	0.030534017084603335	0.034	0.024	-0.0448507833247975	0.438764423538482	1
IGHGP	0.031591895969346556	0	0.01	0	-0.044872344689203814	0.027420676469800506	1
ZNF584	0.059542455485559365	0.02708163635499346	0.025	0.018	-0.044890540037531415	0.5768477089159483	1
GSDMB	0.0815092978465087	0.048333836804296156	0.03	0.022	-0.04494785910088829	0.5748451439583064	1
AUP1	1.039105458620028	0.9764981023166027	0.419	0.435	-0.04498982071014623	0.9957922321852115	1
CNKSR3	0.05110599660056335	0.018788322011195284	0.02	0.014	-0.04505383447355761	0.579373968975337	1
MSMO1	0.20683153820915454	0.1697170159045884	0.099	0.089	-0.04506475649053046	0.670352109643271	1
ZSCAN32	0.13799232324192115	0.10292205783214564	0.069	0.061	-0.045159984413718296	0.6545676210586342	1
FLYWCH1	0.15897441554264322	0.12325590754518027	0.074	0.077	-0.04516206962770902	0.961198146710464	1
C11orf98	0.06909505170179761	0.03614233839244774	0.039	0.026	-0.04516792214304107	0.3438485192727722	1
SNX5	1.0832361495930318	1.0190189745987124	0.414	0.447	-0.04517191928383535	0.8834588852682422	1
ARMT1	0.2045549487426301	0.16740123790700198	0.099	0.089	-0.04519970400644413	0.6202423671985624	1
KRBOX1	0.0318263319627963	0	0.01	0	-0.04520016930762827	0.027420676469800506	1
ZNF516	0.20580160984283466	0.168605773768479	0.079	0.089	-0.045204238220944104	0.7306365775224546	1
KLHL18	0.279251751009139	0.23977364468356283	0.123	0.138	-0.045223467707237286	0.7395545544939228	1
KCNJ13	0.03184987205603067	0	0.015	0	-0.045233082587053365	0.0068510368811172005	1
WRAP53	0.14496148182586957	0.10957687897567966	0.069	0.069	-0.04528943412482753	0.922606137995598	1
FAM222B	0.13602868880277286	0.10090065682511666	0.074	0.059	-0.045314979803942	0.4185711149589031	1
MRPL4	0.6942425592781772	0.6417808208466013	0.33	0.32	-0.045378896542374925	0.6132881859361973	1
GALNT7	0.8725881587494102	0.8145819615841551	0.31	0.348	-0.04539641791161708	0.8350093652632962	1
TNFSF13B	1.0448760872025724	0.9815328779271044	0.365	0.368	-0.04539651827506519	0.7398486959566355	1
GM2A	0.5086774153543838	0.4619272238967168	0.212	0.235	-0.045412868140854434	0.7083375407291039	1
ZNF714	0.22821451099459725	0.19010935134966522	0.113	0.105	-0.045468413897893745	0.7054628887115333	1
KCTD13	0.16656800333499433	0.1303223989543809	0.069	0.083	-0.04553608198336062	0.6343452530669329	1
H4-16	0.10005425381434072	0.06584686414769131	0.064	0.045	-0.04557450472970381	0.2794544374394967	1
NDUFA10	1.052498480405656	0.9883910193257205	0.409	0.441	-0.04577966148652013	0.9298986186594177	1
ZNF229	0.04586860641162172	0.01319332887378187	0.03	0.01	-0.04579213253446636	0.060683412678895335	1
BLVRB	0.6774380576043241	0.6250013751844511	0.276	0.273	-0.045818554272160306	0.7647048247171955	1
PCYT2	0.17181997850359568	0.13514711379725483	0.084	0.073	-0.04587167065640593	0.591611363642143	1
CACNA1F	0.06029100779845147	0.02708543229498211	0.025	0.018	-0.045904092586410566	0.5733623405034696	1
GPALPP1	0.6219517937008852	0.571102050506079	0.246	0.279	-0.04595404807362491	0.5810251420484991	1
SIK3	0.3966705486815338	0.35285132181366086	0.167	0.196	-0.045988457121248605	0.5597522516527427	1
TMEM116	0.16155494942562532	0.12509074066829293	0.084	0.065	-0.04601604283679728	0.3475422713221539	1
SLC16A6	0.0792922686272238	0.04540652161010473	0.039	0.032	-0.04602153010533945	0.6328139805544877	1
MAST1	0.04037974728704148	0.0077032675256078235	0.02	0.006	-0.04603934080032447	0.10004751143027686	1
MCF2L2	0.0384793006922105	0.00581039115720196	0.02	0.004	-0.04611409692618343	0.042094143442642014	1
MAP1LC3B2	0.07932543870926465	0.04535276559344624	0.039	0.03	-0.04614005498918661	0.5242056289018155	1
UBE2L5	0.09373114173928083	0.059304178288608504	0.034	0.034	-0.04614122454889376	0.9639311396988454	1
SAMD4B	0.39063511752634655	0.34685808449260924	0.167	0.19	-0.04614608212216831	0.6604094915215734	1
PIGU	0.12206120305246108	0.08672161638245113	0.074	0.057	-0.04616895520935635	0.38632140568689294	1
AKR1B1	0.3871296612712102	0.3434397789060603	0.163	0.192	-0.0461709966971785	0.4928085212775687	1
SYNJ2BP-COX16	0.08185006925571495	0.04772579205000731	0.034	0.03	-0.04623938567538935	0.7589167697336496	1
CDPF1	0.15397805132138168	0.11756185460510177	0.074	0.065	-0.04626110053006907	0.6308460931841803	1
GMDS	0.17943361677806238	0.1421982243030755	0.108	0.093	-0.046281173388903724	0.4793662987338035	1
KPNA5	0.6273355199922135	0.5759560283175769	0.227	0.275	-0.04628445108860668	0.4201164467647851	1
BRF2	0.10338531715541234	0.06853956162128928	0.049	0.051	-0.046296364298015646	0.9921432355607819	1
INKA1	0.08859530935967798	0.05420277432675348	0.044	0.036	-0.04631533087094332	0.6059736132700063	1
TMEM68	0.15606216538148562	0.11953754673403959	0.084	0.073	-0.04631606482664616	0.5718478953203019	1
SARNP	0.18542476226597424	0.14795794356805203	0.084	0.085	-0.046334310700767795	0.9470039957766114	1
TTC30A	0.04582042564422387	0.012724681807796828	0.02	0.006	-0.04639313447861769	0.10054319170385682	1
RPP25L	0.22727005658939614	0.18840687399186185	0.118	0.107	-0.04642388889880478	0.6398458382913743	1
UNC93B1	3.7989779158526877	3.647007226176292	0.764	0.804	-0.046425285745965716	0.9762754832963286	1
MRPS2	0.21241542976965075	0.17397538540069832	0.113	0.119	-0.046481957814730634	0.9477821111089254	1
INSR	0.46461844343370934	0.41817586544773266	0.163	0.217	-0.04648841872913412	0.18152382470707512	1
ZNF573	0.13599480489460766	0.09996938779282429	0.03	0.057	-0.046492863129705464	0.13410740858180809	1
SBNO2	0.19758994823864684	0.15960077730179847	0.099	0.085	-0.04650581197441217	0.5264065295599816	1
TAGLN2	11.302394528218075	10.911946639875234	0.97	0.96	-0.046529951476316445	0.5687096867141724	1
FILIP1	0.04305690972389458	0.009891395259119532	0.015	0.006	-0.04661772175516797	0.2565100652595273	1
ALKBH1	0.08333423715833572	0.04888504081057771	0.044	0.026	-0.04662185576713104	0.21273887510373307	1
MMP25	0.04911266481593188	0.015744986099599057	0.025	0.012	-0.04663137490613021	0.22434806126634677	1
NR3C1	2.9893163101903997	2.86241814790418	0.665	0.763	-0.04663715842535865	0.4194829766682343	1
WBP2NL	0.057662768437834744	0.023979346279204596	0.034	0.02	-0.0466930868099342	0.2602780595883259	1
SLC19A1	0.07436929657178115	0.04013650949675868	0.034	0.036	-0.04671709815317278	0.9451819201145695	1
PLA2G6	0.18401182512624545	0.14625661237920728	0.079	0.093	-0.04675343344195468	0.6637279103209269	1
BANF1	1.250583514973385	1.1787579833333404	0.458	0.449	-0.0467931508133399	0.5701361227141183	1
NUDT12	0.10037591519030242	0.0651652896023191	0.039	0.045	-0.04691914617117304	0.8069748328834755	1
ARL15	0.12863316909902098	0.09251327189618727	0.049	0.055	-0.04692584854644588	0.8378733269511118	1
KHNYN	0.39665894643657235	0.3519570793844326	0.143	0.16	-0.04693041745320159	0.691748960761799	1
PHACTR1	3.102055711239841	2.9707073098117456	0.69	0.781	-0.04695106528956883	0.11251056028406153	1
FAM161B	0.057656212749875244	0.023761156189454753	0.034	0.012	-0.04699158757669269	0.04813059299937548	1
DCTN6	0.5208413100464833	0.47207361906195	0.232	0.249	-0.04701980199459965	0.8502847330057669	1
ORC5	0.13972601625247238	0.10317761499228725	0.074	0.063	-0.04702196229317673	0.5719179956222618	1
GABARAPL2	3.0246975967683634	2.895544813258481	0.69	0.771	-0.04705527649788732	0.5590972065164838	1
NME4	0.8100000475974283	0.751913261348332	0.325	0.34	-0.04705838754549874	0.9846765645909484	1
ARF1	5.409110736575644	5.203377338265025	0.906	0.915	-0.04707031329499367	0.8320570910129957	1
TSPAN1	0.04780951594071008	0.014164656844577697	0.015	0.01	-0.04708456621220356	0.5924848952871931	1
B4GALT6	0.14107417065245337	0.10442569908294565	0.069	0.065	-0.04709620714012633	0.7902250173626718	1
CBR4	0.2734210870777969	0.23249952116652287	0.148	0.14	-0.047122473575996304	0.7115999814127336	1
PTH1R	0.035891499995513554	0.002593416818878623	0.005	0.002	-0.04713623573542375	0.5155327733147927	1
NFKBIZ	1.9021098826137646	1.8087879919464858	0.424	0.599	-0.047154411640552896	0.011721618309436688	1
H3C11	0.0924079967995708	0.05724886369109423	0.049	0.043	-0.047196770485666895	0.661259630810951	1
KAT8	0.502474441134988	0.4540696795956675	0.217	0.249	-0.04724404376589453	0.592732585664986	1
SYNGAP1	0.051279595823066716	0.017360987297791935	0.02	0.018	-0.04731473867396008	0.8778342078111011	1
DHX57	0.2446951215306719	0.20448319345172855	0.123	0.123	-0.04737814522176276	0.8999317675746484	1
TAB1	0.20183505885590405	0.16298925616838436	0.094	0.081	-0.04740114351971089	0.5301246861493691	1
TAFA2	0.12563060985331406	0.08924222455883858	0.069	0.047	-0.047408651407431196	0.2343130984373622	1
OCEL1	0.20643049494998572	0.16740734939530175	0.084	0.095	-0.04743674536409445	0.6900387710418205	1
KCTD18	0.3640904119556851	0.31993637572926026	0.163	0.188	-0.04747087969319369	0.5604127260149672	1
PGBD2	0.12186663492609565	0.0855522644534223	0.054	0.049	-0.04747199478540705	0.7233760198485728	1
SRRD	0.17137489871086792	0.13337664143764297	0.084	0.073	-0.0475755101648101	0.5934801647221006	1
HTR3A	0.059531581076263676	0.025155042294798084	0.025	0.016	-0.047584473843835004	0.4405724851623471	1
POLR3A	0.3082686660264916	0.26580998349820883	0.128	0.144	-0.04759799158907008	0.6954144576625991	1
RASAL3	0.438209284713326	0.3915110969160089	0.177	0.202	-0.047621214713933324	0.6937116478222641	1
UNKL	0.27460170758332497	0.23316362591098413	0.108	0.126	-0.04768225800222797	0.6385404409720178	1
NR2F6	0.061504118856849706	0.026981604932685598	0.025	0.022	-0.04769962855797016	0.8350052413583107	1
DHX30	0.6606780051769491	0.6065627905540288	0.266	0.32	-0.04779500319902319	0.4925965401330441	1
FASTKD5	0.21989287456535098	0.18009515332235193	0.089	0.113	-0.04785127091548311	0.4407706931497669	1
SPAG16	0.13920523520214823	0.10202024783147268	0.064	0.065	-0.047876949987752854	0.9569777256164754	1
APOOL	0.33254670989378576	0.2889978724154135	0.163	0.162	-0.04793622237650591	0.8351596899041465	1
CD79B	0.14396381110435622	0.10654148186431861	0.074	0.071	-0.04798387799222331	0.8267394802625158	1
CISH	0.09460097206733568	0.05877138395177398	0.034	0.036	-0.048013934963021324	0.9257627152833889	1
PDGFC	0.22765014784149148	0.18745771288498347	0.079	0.099	-0.04802334638724581	0.43749116479984157	1
NR1H2	0.7000268895532296	0.6443186964762159	0.33	0.348	-0.04806762128567876	0.9350789342859122	1
CEMIP2	0.10540170447262022	0.0691733637192083	0.034	0.043	-0.0480749409007392	0.6511715601785586	1
CEP97	0.3477685181520299	0.3035727171181265	0.172	0.154	-0.04810166924593884	0.4983950416888103	1
RAB33A	0.033908851312230176	0	0.005	0	-0.04810900426394749	0.11951576123721855	1
PLGRKT	0.5764913852397766	0.5247832415351859	0.232	0.259	-0.04811311822344777	0.681642689604137	1
HIVEP2	0.32355297583487314	0.2800572509515202	0.113	0.128	-0.04820760389681977	0.6101387016262289	1
ATL1	0.08111026250040758	0.045579927199693344	0.039	0.024	-0.048210321142196366	0.2705944683808342	1
UQCRC2	1.4748163360808668	1.3934437847067271	0.453	0.543	-0.04823354063123153	0.2743220384586704	1
EXOSC4	0.20429847531560974	0.16469368521378727	0.103	0.107	-0.04824242078649474	0.9873343286902823	1
FEM1C	0.23004743479062106	0.18959070462232994	0.128	0.117	-0.04824867240908021	0.6522044145553124	1
FNBP4	2.3074342782893145	2.1985508467834345	0.66	0.646	-0.04829407142589992	0.6851459714332526	1
LAMTOR1	2.099265621437887	1.997106537526266	0.621	0.658	-0.048356037933791285	0.6366614232811965	1
OSBPL1A	0.25467110399315457	0.21330498123863445	0.099	0.117	-0.048366991960994754	0.5072809377229899	1
