gene	H_mean	P_mean	M_mean	H_pct	P_pct	M_pct	HP_avg_log2FC	HP_p_val	HP_p_val_adj	HM_avg_log2FC	HM_p_val	HM_p_val_adj
SPRY1	0.13306641752859863	0.04623926805488055	0.12554337297856075	0.039	0.022	0.055	-0.11501960661761322	0.19794445770033653	1	-0.009711717372576895	0.36432022290715965	1
CFAP97	1.0833252744383937	0.9235823347311762	1.678912975796951	0.36	0.386	0.619	-0.11509252595010466	0.9947025281767584	1	0.36285043798174144	1.2876989503701462e-9	2.5562111863797773e-5
PAPLN	0.5441433180180838	0.4256914036423491	0.12476472690653985	0.143	0.188	0.071	-0.11514492231090989	0.29065939318976797	1	-0.45744205015578887	1.665521409489856e-5	0.33062265499783133
EIF3G	3.273927287797166	2.9459442487462373	3.3389839944785353	0.719	0.782	0.828	-0.11519179094688203	0.3493814260881389	1	0.021701996711012583	0.29121879133969175	1
TP53I11	0.8478609724568287	0.7060529109935015	0.415379576389904	0.32	0.303	0.233	-0.11519382612440876	0.39986242138104827	1	-0.38469750531580593	1.318442084568265e-4	1
GIPC1	0.17032090337386901	0.08048866364212068	0.2912962649215922	0.094	0.057	0.179	-0.11522023704515126	0.06299675836886506	1	0.1421013975297054	0.0028451450102677436	1
UNC50	0.520399650538301	0.4036493666055792	0.4557044775327126	0.236	0.224	0.263	-0.11526800511704366	0.4242537516941671	1	-0.06305408930492906	0.8458093356145607	1
SERTAD2	2.300438634242296	2.0460430609059492	1.5178428385637577	0.571	0.651	0.577	-0.11572143711089966	0.4793534091154998	1	-0.39034751755242736	0.020916739781970464	1
PTAR1	0.6708011309974676	0.5419587169855056	0.49183508003640536	0.246	0.279	0.256	-0.11577588484993195	0.7984422626199089	1	-0.1633883458904687	0.7177319143240313	1
PPP1R3B	0.3011333029335033	0.20077546716352287	0.20940559143104254	0.099	0.119	0.123	-0.1158023688412152	0.6051628685146234	1	-0.10546815989277247	0.45331360877916577	1
SOD2	0.8657483290545158	0.7218335170247272	0.3288956109082791	0.305	0.307	0.195	-0.11580873783846424	0.677306199039118	1	-0.48966514002555694	1.0293459267814232e-6	0.020433545992538032
TUBA4A	0.14728947042016793	0.058738433015119315	0.22370419522219198	0.044	0.036	0.116	-0.11588323308302279	0.5990200296886619	1	0.09270834295460825	0.0017355435551526987	1
ATP5PD	2.321775265107797	2.0651621271182528	2.6274020011768617	0.621	0.657	0.773	-0.1159910858797828	0.5382924523262438	1	0.1268512596900453	0.0039772900870129815	1
CD8A	0.1417544419426913	0.05352173800605059	0.02194290071985338	0.025	0.024	0.011	-0.11603231992853419	0.9580267670664321	1	-0.15998787437859066	0.06487199800291016	1
USP5	0.5213431555734769	0.40370631611002666	0.3941978163570787	0.182	0.23	0.237	-0.11610447931010132	0.4022541765073396	1	-0.12571673307950942	0.2733219749714929	1
E2F4	0.4644599172369416	0.35119331729176245	0.3997360876269876	0.232	0.198	0.238	-0.11613460869290088	0.25955087042384556	1	-0.06494284849406823	0.937286469800485	1
NAT14	0.19008147964953614	0.09797291098008803	0.1622744634663767	0.103	0.067	0.105	-0.11621789107422092	0.08078743957397201	1	-0.03417814621668566	0.949682851691737	1
ATP5PB	3.028325741121413	2.716541258832386	3.215900437881957	0.685	0.749	0.816	-0.11621972416728621	0.3522425751397558	1	0.06536690765313535	0.08295811988227184	1
IRF7	15.715872679558096	14.420963010165147	3.666826084623421	0.966	0.96	0.748	-0.11632581352226623	0.09800058653368236	1	-1.8413384119516194	6.365681235222124e-76	1.2636513820039439e-71
IRF2	0.556994244589148	0.4363548674323378	0.6460553501719744	0.227	0.206	0.328	-0.11635138448027427	0.4244615672251192	1	0.08040731767433196	0.01200505186424326	1
YEATS2	0.36702534459106145	0.2609240642271301	0.40724703286109254	0.123	0.149	0.23	-0.11655859485658815	0.5406312873884164	1	0.041591729017667056	0.001552036844280227	1
THOC7	1.6081647827675243	1.4056981442687002	1.9962301643553426	0.517	0.525	0.694	-0.1165793900659049	0.5371963020008189	1	0.2001386571045689	5.141000700345222e-5	1
ALDH9A1	0.49787724710697256	0.38158968532644655	0.6022356131935682	0.222	0.204	0.33	-0.11659018085228878	0.4369556801281339	1	0.09658808790504014	0.007311424305860336	1
TRIM22	3.097697474073749	2.7795528776824114	3.755211350006738	0.704	0.737	0.832	-0.11659790334320452	0.7278087649973604	1	0.21510539650328298	2.0139185631646588e-4	1
CYP3A5	0.12614508627966678	0.03870821691848561	0.044308024259948356	0.034	0.026	0.027	-0.11660226390493786	0.5385563634907017	1	-0.10891010436979912	0.5006245564471001	1
ZC3HAV1	1.4751377849553438	1.2828588610228628	0.7685561593658525	0.443	0.489	0.371	-0.1166671718609118	0.8322782751410338	1	-0.484869765841488	1.967418103546142e-4	1
GNL3L	0.8804788918594364	0.7343203357137883	0.7121642319580277	0.296	0.323	0.363	-0.11672971783843522	0.9565917872277528	1	-0.13522599484975706	0.47811725384516235	1
FLVCR1	0.38198886049149894	0.2745749093785144	0.2649198297295521	0.192	0.137	0.152	-0.1167298209480172	0.0685913201075966	1	-0.12770119458238327	0.07359712857804755	1
ARF5	1.1706417430290836	1.0018208670765123	0.9100325062087594	0.438	0.426	0.439	-0.11680875333874607	0.41576411856556394	1	-0.18432775983027383	0.21820680456126787	1
NHLRC3	0.9379086438824886	0.7871828218735077	1.2560800356793052	0.33	0.343	0.482	-0.11681333736335708	0.8327791360905544	1	0.21916060078350552	4.3455290462421375e-4	1
DUSP4	0.1516256145928484	0.06201341073141645	0.030006455942328317	0.084	0.044	0.018	-0.11686979886213676	0.03667688635337205	1	-0.16108632662172973	1.942641483430649e-11	3.8563376087581817e-7
NIPAL3	0.6833717138616971	0.5523708408015457	0.47763604650636216	0.212	0.251	0.259	-0.1168805412636017	0.46702327978364694	1	-0.1881811833614092	0.4056161633987584	1
COMTD1	0.23027693206898345	0.13452371524658568	0.42504488941115276	0.099	0.083	0.236	-0.11689633258275667	0.41258013098651364	1	0.21205384874447203	2.2152381895769742e-5	0.43974693301292517
THAP3	0.2027915483993898	0.10911565087046936	0.21465135516857395	0.099	0.067	0.131	-0.11697682818681807	0.14019983290632318	1	0.01399477222515877	0.20969337766972362	1
TLE5	4.18799590063804	3.7838281301751717	3.781567694349064	0.837	0.822	0.87	-0.11701178123501244	0.12012152247114408	1	-0.11839307496915508	0.21133886352028286	1
SH3BGRL3	9.189272182691234	8.394311562844507	10.398360124622354	0.862	0.848	0.962	-0.11719165725769054	0.22134642633315038	1	0.16171352497794933	0.011304686190805971	1
MRPL10	0.2887111716686938	0.18815997443560364	0.28834306229019374	0.153	0.115	0.183	-0.11719986607003083	0.13864978594198174	1	-4.8376541962330544e-4	0.4014224505786338	1
ABCA2	0.4895311319097321	0.37328919970523183	0.17189189490974105	0.177	0.2	0.103	-0.1172228036187597	0.691427347501865	1	-0.3462689550612332	1.4324743668866873e-4	1
FUS	6.573446974354966	5.982242698328244	8.195405142503692	0.877	0.897	0.962	-0.11725957215955018	0.4483724570538667	1	0.27965213242623843	3.4378856283852197e-7	0.006824546760907499
RORA	0.31428186847973427	0.2116310123225289	0.45089966498382933	0.099	0.095	0.222	-0.11732430730969962	0.8170826696842555	1	0.1433293770271395	7.555127313168274e-5	1
P2RY6	0.20949127633595332	0.11497536104059686	0.002625979218471595	0.103	0.063	0.002	-0.11738853414881834	0.054485033379883356	1	-0.2706229484887583	2.7766368918991055e-129	5.511901894108915e-125
RHOXF1	0.08911786869194757	0.003913603293688532	0.008629172815888394	0.015	0.002	0.005	-0.11752498029483617	0.042715858258367274	1	-0.11078418529359532	0.051136751933913795	1
HSPB11	1.2034655098982965	1.0310037200498616	1.3875691822201603	0.433	0.444	0.547	-0.11758143265188958	0.4967357990779822	1	0.11615670846451831	0.034189954292133784	1
MRPS22	0.3954197895650151	0.2861470868204156	0.4549478076520345	0.187	0.172	0.273	-0.11764355679775779	0.4641745023640333	1	0.060560934862243565	0.019021307751043968	1
MORF4L2	1.6082604966828622	1.4038370166050316	1.6612507250262523	0.473	0.535	0.619	-0.11774888139414097	0.7699547171718765	1	0.0298936052484009	0.012883787524421588	1
E2F1	0.1827197686850448	0.08999740612378986	0.1825802701820534	0.064	0.053	0.099	-0.11778358300617822	0.5036512594434681	1	-1.7136422042535182e-4	0.11736420866353499	1
NSRP1	1.168848101112637	0.9985897535238136	1.0553036817324573	0.399	0.4	0.433	-0.11794665162001139	0.6868210550914708	1	-0.07691398039413677	0.8391480630675562	1
CASS4	0.2180058945184986	0.12219932703337465	0.05780906460424098	0.079	0.059	0.038	-0.11819216240123928	0.2925491930113493	1	-0.20353721219453408	0.0015147892351094847	1
PSENEN	1.2997792121244787	1.1188009623685613	0.9375242316732836	0.478	0.483	0.458	-0.11824729437686377	0.33784083967383743	1	-0.2475018042321927	0.02125088007014538	1
TGFBR2	2.247582402893668	1.9916459051440305	1.34780206310201	0.591	0.657	0.491	-0.11842670633404007	0.6245567009500224	1	-0.4686471728016923	4.3038002578413525e-7	0.00854347389184087
SNRNP35	0.5277179244078365	0.40732070334052933	0.39064424031207634	0.202	0.222	0.232	-0.11842706030807082	0.8981656286486475	1	-0.13532159787377085	0.7347834750414066	1
GALNT2	1.357046902090997	1.1712479210300124	1.6314382688426627	0.429	0.465	0.608	-0.1184559990258971	0.8575074747655284	1	0.1593427481104317	2.1665726506575841e-4	1
PTS	0.4483424681505938	0.3341208660381187	0.34650167506165663	0.192	0.2	0.211	-0.11851340067623467	0.9909895056043265	1	-0.10512275821185851	0.7857027367488398	1
SNUPN	0.45833968439763306	0.34327401962960075	0.3296930503922263	0.222	0.17	0.204	-0.11857316347638558	0.0809849196387553	1	-0.13297432522444336	0.3000250015463478	1
GOLGA8A	0.4069105836462273	0.29589498459849767	0.08423086409337707	0.158	0.149	0.051	-0.11858182952294433	0.7012764662726021	1	-0.3759186194923406	4.665030410684938e-12	9.260551868250671e-8
MRPL32	0.5850103946795042	0.4598806644053846	0.75572490803131	0.246	0.251	0.399	-0.11864185861326704	0.7941419304777015	1	0.14815820254983714	1.9501491410625727e-4	1
NUFIP1	0.23933140153275875	0.14134232634551008	0.24116529346550203	0.113	0.089	0.15	-0.11883045221335697	0.2445161411691314	1	0.0020016622227288505	0.24331154454432224	1
TRAF3IP1	0.3262334493215354	0.22135358299679492	0.327863864784836	0.158	0.133	0.183	-0.11885382484788742	0.2949435240158134	1	0.0019384199780377864	0.5093061288399957	1
SKAP2	4.123678318133533	3.7184692539242477	2.681021566947754	0.783	0.812	0.737	-0.1188609988516145	0.17243611037126141	1	-0.47748046643708597	2.2370633145901028e-9	4.440794385792813e-5
PAN3	1.3082764915058902	1.1257127046367437	1.2763729214068926	0.374	0.436	0.526	-0.11886941797018724	0.3559610905153518	1	-0.02061693375481788	0.004458095352465323	1
APOBEC3C	0.5441956284062984	0.4219588481786197	0.7380791220303787	0.207	0.22	0.367	-0.11897582022836584	0.9629231888181404	1	0.1704520457673161	4.388163397299132e-5	0.8710943159978507
MRTO4	0.42870040530434467	0.3155780827226485	0.7481700783909399	0.202	0.188	0.38	-0.11900654035059832	0.46794326989304585	1	0.29153589543729486	1.7262517146564868e-6	0.03426782278764592
C11orf71	0.2861114038947707	0.18424599195722252	0.33741686700529794	0.118	0.097	0.199	-0.11904682618834131	0.32286307809378834	1	0.05608444403532764	0.011333977385717543	1
MED29	0.6551080044257608	0.5238933268322944	0.46933549774523514	0.271	0.267	0.266	-0.11916344636497922	0.5776887513022093	1	-0.1718900059703068	0.38393848044204104	1
EIF2AK4	2.2033304247833168	1.9492290757754618	1.0664369779615452	0.631	0.622	0.477	-0.11923473499151949	0.2690178811444415	1	-0.6323265655666672	1.4432030680212734e-12	2.8649024103290296e-8
MRPL12	0.40252183234629807	0.29122202952011383	0.7574766758788726	0.192	0.186	0.379	-0.11928613097389074	0.513803079672801	1	0.32598878313130625	6.193566112376521e-7	0.012294848089678633
SLAIN1	0.1951555915103303	0.10006740920414597	0.14510451426166424	0.094	0.055	0.092	-0.11960651693085489	0.05083111362943179	1	-0.061843839576852494	0.8070522700721362	1
GRAMD4	0.7577756303974679	0.617699606600679	0.39037652571543857	0.256	0.297	0.223	-0.11980719465870726	0.5793113238790717	1	-0.3385749526265795	0.060158589117579084	1
EPSTI1	0.3297702975797394	0.22378765709536547	0.2849147726356755	0.153	0.109	0.124	-0.11982380479283733	0.09179139600913451	1	-0.048009685108739986	0.19196530402309803	1
YAE1	0.16758811274864183	0.07447966203267521	0.11432287382514011	0.059	0.042	0.071	-0.11989325250192613	0.3122761315774276	1	-0.06729412046128963	0.6181740006812482	1
PTGES3L	0.11267782807137462	0.023905250650680852	0.0847734335384916	0.015	0.016	0.058	-0.11995370737820976	0.9054385350422096	1	-0.036774106384137126	0.009392292178940663	1
TSEN15	0.6430221802501839	0.5118943380695924	0.572686640731554	0.276	0.279	0.317	-0.11999463902949259	0.5459808072340296	1	-0.0626949979994238	0.7360755138466943	1
EME2	0.20554129817559091	0.10927492660291313	0.07095917214281297	0.079	0.057	0.049	-0.12006410169343532	0.24672108145930677	1	-0.17080796162316564	0.03706133237595487	1
PPIA	16.007954148480458	14.649489143477496	19.506375977316523	0.975	0.986	0.993	-0.1200940495567897	0.04347234806179088	1	0.2695432964325368	2.76596581246348e-9	5.4907187343212546e-5
PSD4	0.9914366781183667	0.8323464979798805	0.4023099270579961	0.305	0.347	0.234	-0.12011726307949566	0.577689308137094	1	-0.5063866929114724	5.458336265122881e-4	1
BORCS8	0.33279785020293035	0.226315116373928	0.3151241607018995	0.167	0.152	0.197	-0.1201282343000245	0.4075121527436477	1	-0.019298248397172202	0.5042223557126081	1
DUSP28	0.4160565976907978	0.3029203691232231	0.35080356898184084	0.197	0.18	0.206	-0.12013001587969085	0.40822989205029925	1	-0.06792998210699308	0.9480653589923228	1
CWC15	1.565963076260288	1.360827806524666	1.8422400469079752	0.488	0.537	0.677	-0.12020759198960174	0.8076889017127965	1	0.14754531364813883	5.78556445956733e-4	1
CKS1B	1.0330394369115434	0.8705002685129513	1.3054218974117104	0.335	0.325	0.378	-0.1202140278717242	0.570698128644171	1	0.18202982226286735	0.2564685158274731	1
FADS2	0.21684476533198782	0.11949346297012714	0.1275785915965324	0.113	0.083	0.083	-0.12029902914948651	0.16192111276370708	1	-0.10994531709466238	0.08770019664887665	1
PGAM5	0.4084281610683362	0.29571055477443703	0.2595097970184109	0.163	0.164	0.163	-0.12034250429849802	0.8810622901648384	1	-0.16122865536500158	0.7686553244343532	1
ZFAND1	0.5466904445082548	0.4226969889931338	0.4809340337687376	0.236	0.234	0.274	-0.120556059564912	0.634187385844166	1	-0.06264067851137467	0.5429029388449967	1
MBIP	0.44968573756988917	0.33343923184020297	0.49961204409542964	0.192	0.194	0.279	-0.12058810797814606	0.6655279453956995	1	0.048655988619005	0.037911057523652154	1
TM2D3	0.303211936124008	0.19865081516798944	0.28503265377398745	0.123	0.121	0.171	-0.12066028127914075	0.8688005641887568	1	-0.019990152695157692	0.10371238722754304	1
MANBAL	0.20338511307243287	0.10677452117841835	0.12755236330780156	0.099	0.071	0.081	-0.1207370771237348	0.17303421101381644	1	-0.0938277217394039	0.29859288716841337	1
ILK	0.6165049063618903	0.48671046229517845	0.5629648605083047	0.286	0.259	0.305	-0.12075417722128867	0.2770542170953315	1	-0.04842014547974194	0.9756611054977131	1
SLC41A2	0.4708407654171129	0.3526663798927093	0.3022451094849016	0.207	0.168	0.171	-0.12083500903310401	0.15086227391344487	1	-0.1757828792700885	0.0875102374041636	1
DDHD1	0.9497866674443544	0.7930857211587352	1.9128969023188829	0.365	0.352	0.65	-0.12087182255203277	0.36978884992760874	1	0.5787687986910182	6.182978707660288e-14	1.2273831032576437e-9
JAKMIP2	0.20110491256111754	0.10456424277552158	0.2838016232208997	0.079	0.071	0.162	-0.12088484121110679	0.5907497430627628	1	0.09583781200105457	0.003231081546181911	1
IVNS1ABP	0.6414215644794727	0.5093594944950067	0.6323306417680945	0.241	0.23	0.319	-0.12100934885044767	0.5145925259410071	1	-0.008052346151105283	0.11695038832901863	1
G6PC3	0.4140199421237098	0.2999766580465181	0.14871851831417757	0.177	0.164	0.097	-0.12131674789503027	0.4910275389241975	1	-0.2996996519643327	3.1150913122996213e-05	0.6183767764045979
ZBTB46	0.12883286544070566	0.03778347386661194	0.014262814028030809	0.049	0.024	0.009	-0.12132643000645651	0.07870249611744193	1	-0.15443315419939396	1.901037531042403e-9	3.773749602872274e-5
BDH1	0.19276307525438396	0.09654684942163118	0.2990743950029699	0.084	0.065	0.185	-0.12134004969623735	0.3294445441309471	1	0.12317150445410718	4.6748116632637244e-4	1
GMPS	0.892459020885703	0.7396103592162899	0.8890733264279498	0.34	0.345	0.417	-0.12149785552455505	0.526164239780476	1	-0.002392651298538384	0.33952150848979756	1
SESTD1	0.18692743456164593	0.09103709229894545	0.24517908406184225	0.084	0.061	0.141	-0.12153158510859091	0.21894922583192197	1	0.06875399901440646	0.028648352459158623	1
HHAT	0.5032002621975544	0.38169816529762485	0.4185540275616352	0.197	0.184	0.219	-0.12159473296043527	0.5256090103939909	1	-0.08377369606945972	0.820284145427307	1
NIBAN3	4.5586185860247745	4.109156912182932	7.381712391201898	0.808	0.778	0.949	-0.12164114813350357	0.3878450126018973	1	0.5921863718606977	4.837006181912918e-22	9.601940971715333e-18
CLPTM1	0.7737578934232882	0.6302286985687154	0.42598856968688126	0.335	0.319	0.249	-0.12173473561542891	0.29701093194934597	1	-0.31492762592499124	1.0573158283970279e-4	1
POP5	1.14384021469382	0.9701960572778967	1.2677864091164763	0.448	0.422	0.552	-0.12185818079157729	0.22877728977646003	1	0.08087433639064545	0.06604226252842425	1
TYW5	0.47138702078590705	0.352162660953211	0.377061946875528	0.182	0.19	0.209	-0.12190805663033888	0.970956563206972	1	-0.09584843409446897	0.6175561275456196	1
NENF	1.6103489800338553	1.398637936886437	1.7654988071912041	0.557	0.527	0.651	-0.1220272889239784	0.14107978447659045	1	0.0828779469640013	0.10539768104802617	1
NDUFAF4	0.37941096931027474	0.26747850144204066	0.4906314635934651	0.158	0.149	0.28	-0.12209106757921112	0.6258873668390128	1	0.1120787977295492	7.159535268503393e-4	1
SLC43A2	0.44417046225363527	0.32685394096988796	0.19128186865728536	0.153	0.152	0.11	-0.1222314716567462	0.8332782660522335	1	-0.2774371981619054	0.02709604304090429	1
FAM114A2	0.40683248644838704	0.2922863800258475	0.35461726377897823	0.172	0.17	0.21	-0.12252473790650387	0.6476076427581783	1	-0.054234887936422116	0.45844735857648106	1
MED20	0.26422318738673534	0.16126517600173948	0.18816025117499413	0.128	0.095	0.12	-0.12255373040774781	0.1633710009947617	1	-0.08944152057863064	0.5785390858845324	1
NAPSA	0.1587690383494649	0.06439108155196403	0.06886844099041967	0.084	0.04	0.047	-0.1225647149472247	0.01837111478105519	1	-0.11656235523241917	0.0113937318867188	1
ZNF302	0.8788417903123507	0.7257373855779173	0.5344035518376874	0.32	0.307	0.274	-0.12263064952177993	0.42211155770720643	1	-0.2925365224419081	0.01814609993089233	1
GEMIN6	0.2274699330676192	0.127370532484958	0.3096664198898776	0.123	0.085	0.193	-0.12272592255899858	0.09167619592086237	1	0.09361249130379884	0.022938295638224384	1
EEPD1	0.14371158220127472	0.05036864823371587	0.10812725818340933	0.059	0.034	0.071	-0.12282752349368666	0.12536335272563995	1	-0.045424685799631964	0.5595940064979772	1
PHLPP2	0.24350432453420084	0.14193658521015387	0.10469915078919863	0.094	0.077	0.068	-0.12292898860847201	0.3879130654279804	1	-0.17064805980268447	0.09909321974537422	1
UQCRQ	2.952060234941953	2.629250163157696	3.0960054574321614	0.719	0.737	0.792	-0.12293343099229026	0.2648527672966993	1	0.05188597737439338	0.22322625848481467	1
MTX1	0.4279098674217465	0.31121724274092133	0.47465525943697184	0.192	0.168	0.284	-0.12299818502031573	0.37619165230998064	1	0.046070169825082274	0.011252476149637399	1
METTL15	0.3209489839259669	0.2129956542746573	0.2095512744576026	0.128	0.103	0.129	-0.12300036784709778	0.28526426021036366	1	-0.12710372498911526	0.7620809833314075	1
CD38	0.5767095808543892	0.4477700666323575	0.5129011309720763	0.202	0.218	0.225	-0.1230844567599696	0.8967315349852026	1	-0.05925523167486635	0.6248034085904163	1
AP3S1	1.6268528105680862	1.4120212812497808	1.4481545435033676	0.527	0.554	0.591	-0.12309272857647469	0.6459823965766545	1	-0.10170298139893763	0.8656478093184459	1
ZUP1	0.30930716039997536	0.20222004411516142	0.16515210694302	0.138	0.121	0.103	-0.12310261104697107	0.43738561050231056	1	-0.16798697015971337	0.06714535146031553	1
RASA2	0.38387618700327253	0.2706487181587348	0.5207983974743641	0.153	0.131	0.258	-0.12314963340318369	0.3984909450553617	1	0.13622288715021252	0.0019396718185694915	1
MAGED1	1.118255053698336	0.9445748128237295	1.0263090369845707	0.31	0.386	0.466	-0.12342157097582807	0.31879335439585615	1	-0.0630749094059353	0.004385063810183096	1
AP1S3	0.3482973010330492	0.2376528116137757	0.1658082142637186	0.158	0.129	0.1	-0.12353198329638337	0.24234831941275453	1	-0.20983893780258334	0.0030669696435048715	1
CETN3	0.329129923765262	0.2199884262878929	0.34408492323895185	0.138	0.141	0.197	-0.12361467499364526	0.9044065997372095	1	0.016034248233556814	0.07428985037564889	1
POLR2J	1.3776188644287481	1.1823767591030703	1.47544075309553	0.443	0.485	0.602	-0.12361728183001564	0.8369382851769771	1	0.05824702908840451	0.007744934174268787	1
WAC	2.7930152602941876	2.480907937265867	1.8844512265306328	0.655	0.723	0.662	-0.12388151768404088	0.6996858708219171	1	-0.3949707514597316	3.6884218271079097e-4	1
IKBKG	0.3756795004467991	0.26232712175350364	0.2981680656184471	0.143	0.152	0.187	-0.12405857526218761	0.8938332802292475	1	-0.08351452448394192	0.1952480828040905	1
MANF	2.793194281535763	2.480535696791987	2.2513583749347337	0.626	0.673	0.69	-0.12410389464590188	0.6832214467792757	1	-0.22241631342861434	0.24227782639731513	1
AGTPBP1	0.682486381919204	0.543776447756549	0.38709657788256946	0.271	0.267	0.22	-0.12413097472487511	0.6384959982272349	1	-0.2788313586809782	0.014980394503302224	1
SCRN2	0.3088762924090175	0.20093816407845466	0.31848787637729836	0.158	0.131	0.185	-0.12416687929342646	0.2521819351409311	1	0.010715158060454588	0.4285415888098047	1
AK6	0.41541142814761173	0.298649116520759	0.5896345852757322	0.197	0.182	0.324	-0.12420979286999506	0.46532465446381743	1	0.16833771661360442	4.664284820343265e-4	1
SEC11C	3.7707478022551317	3.377186553138654	4.07579674123213	0.719	0.739	0.823	-0.12421155052609256	0.47445196590646077	1	0.08994331879673023	0.017518547986838627	1
FTCDNL1	0.23159115619288356	0.12992022748021323	0.1382906320493896	0.079	0.069	0.091	-0.12430249105897712	0.580034260989684	1	-0.11367712741843988	0.6593937537954944	1
IFNGR1	0.9951160510303259	0.8303241587536095	1.0474680740096418	0.369	0.366	0.465	-0.12437348792978264	0.5534091651909351	1	0.0375022005510266	0.05598532110862165	1
ESR2	0.1464529345603245	0.051732821146135775	0.1739075123822562	0.069	0.028	0.112	-0.12440887551563029	0.011227799523373811	1	0.0339861231467212	0.07805540303679408	1
PDCD2L	0.2532895746311507	0.14973638408551906	0.3059898726675884	0.133	0.097	0.192	-0.12441667775192936	0.1254044822819912	1	0.05921676928939029	0.06047444904546428	1
SLBP	0.8251633329141392	0.6743535788803892	1.286553544280463	0.32	0.301	0.47	-0.12442135696814938	0.3760555712542676	1	0.3249941110426272	1.0236789934282877e-4	1
FOXRED1	0.35449327144458415	0.24254048533363065	0.25924998992421894	0.172	0.137	0.168	-0.1244603673884292	0.17485779327627243	1	-0.10513657433303614	0.5776674086505257	1
NPM1	11.245816306375715	10.23342732482261	15.000323887731238	0.951	0.958	0.96	-0.12449078524347446	0.04831533751133326	1	0.38612204617861146	7.919075105753717e-8	0.0015720155992431702
MFNG	0.34477229696436934	0.23343875382488133	0.31368756577473256	0.158	0.133	0.176	-0.12467582903694213	0.3088819224350208	1	-0.03320743391351033	0.6635689306701864	1
MTM1	0.5011692505485793	0.3768866140505621	0.27417171405126595	0.207	0.19	0.164	-0.12467688483232181	0.45543731004737453	1	-0.2363639483909466	0.03597715080411208	1
TRAPPC2B	0.3093640235256202	0.2008596541976585	0.38480416059420497	0.158	0.119	0.222	-0.12479869314384989	0.129607554541729	1	0.08058329839478823	0.05469664263333211	1
ZBED6CL	0.1317355627295412	0.0378237084021672	0.014792553132538423	0.064	0.024	0.01	-0.12497550381152991	0.009051204775227913	1	-0.15714087752063793	2.2282773583256976e-13	4.423353384012343e-9
NAV1	0.20856634027762488	0.10821748071329662	0.11184783412360906	0.079	0.059	0.069	-0.12505563827769084	0.31165064890364813	1	-0.12018571060484898	0.5486531095599552	1
GSDMD	0.8020222256484028	0.6522660046430383	0.6395637907130255	0.35	0.327	0.348	-0.12517083460099754	0.28998913160507317	1	-0.1363426409401436	0.33337485856915405	1
NXPE3	0.6337426782779532	0.49787853852100616	0.38013399008687376	0.261	0.24	0.216	-0.1252601286698768	0.3531539587746664	1	-0.2436746695229126	0.02771430408833731	1
ECI1	0.5659364605645543	0.4356895623465949	0.7355878712744275	0.251	0.248	0.357	-0.12528184458279767	0.6193023158829285	1	0.14838123768984568	0.00566921052830378	1
SERPINB6	0.3464572693562108	0.2344019599253899	0.02370917936486734	0.148	0.137	0.014	-0.12535618809137405	0.6113824253568847	1	-0.39541651938343825	7.076059745386995e-52	1.4046686200567723e-47
CDK5	0.20259257513627837	0.10247907497264988	0.24787224333097088	0.113	0.071	0.158	-0.1253966826822229	0.04898606110265825	1	0.05324264796198186	0.11514120238801721	1
MED30	0.9857351275199496	0.8203777345049222	0.8315740789981109	0.389	0.372	0.408	-0.12543535248050997	0.352950622672507	1	-0.11643685146546201	0.5924595652029107	1
SPNS1	0.31055335889225805	0.2012544326593856	0.28989655672804876	0.158	0.115	0.175	-0.12563433928374895	0.09855301347966337	1	-0.022728447489832493	0.6877249050513363	1
CROCC	0.22932584561416483	0.12668394371973352	0.06361015506837511	0.099	0.061	0.041	-0.12578449888186646	0.07004372367852815	1	-0.20895467516800997	3.053250863013614e-5	0.6061008288168326
IFI35	0.7761575154138738	0.6277652398347805	0.6338439408724327	0.315	0.315	0.323	-0.12586688453594652	0.5248648204506967	1	-0.1203136581293075	0.5122833790468069	1
CARF	0.28507352038427686	0.1776258090033613	0.22281268161400553	0.143	0.101	0.125	-0.12596970470482646	0.0872147843394612	1	-0.07174994336867957	0.3651878772799143	1
CCS	1.6757478428938997	1.4516076388309456	1.465918829801192	0.567	0.562	0.594	-0.12621406057318452	0.15700023976022434	1	-0.11776626823310243	0.17258697718988666	1
SREK1	2.1095578562404493	1.8490092799426379	2.0948600276921767	0.517	0.616	0.687	-0.1262491392211147	0.3523782174121091	1	-0.007007579895203175	0.004115041887370333	1
CADM4	0.3744935742908001	0.2593125561828538	0.198575986371396	0.133	0.125	0.128	-0.1262637638585572	0.6671261060882944	1	-0.19764601546777827	0.5407072256419231	1
CEP131	0.16291621194781333	0.06536426100895774	0.12240986264874923	0.064	0.042	0.084	-0.12640036465909205	0.20569641162067243	1	-0.051336131563402915	0.3644735196103573	1
KYNU	0.837689296262398	0.6832985901525422	1.376888844261422	0.31	0.307	0.555	-0.1266017560790056	0.7021713052128786	1	0.37151339221811897	5.994171391912848e-10	1.1899029630086195e-5
ZFAND2B	0.5088630362528862	0.38201682416394445	0.7060167502111594	0.236	0.212	0.36	-0.1266866756448104	0.33540095369501455	1	0.1771179254551143	0.0011288810243395512	1
CAGE1	0.12208758469039245	0.02769323709979782	0.013476612387045138	0.039	0.02	0.009	-0.12677560080984893	0.13912193820094002	1	-0.14690349673575778	7.731508865397976e-6	0.15347818248701522
