gene	healthy_mean	premalignant_mean	healthy.pct	premalignant.pct	avg_log2FC	p_val	p_val_adj
LANCL1	0.5030043909179561	0.4852190033719511	0.207	0.23	-0.01717354428762763	0.5971262367045616	1
RNF7	1.6547005598883648	1.623284444718299	0.542	0.62	-0.017174891100880663	0.5367329547816386	1
SUN1	0.1536893574405909	0.1400306611138899	0.074	0.075	-0.01718218982053135	0.9971023664258394	1
FAM178B	0.022619588195989512	0.010506717722871746	0.01	0.006	-0.017190653503104482	0.5888709452119999	1
TLR3	0.014187406013752166	0.0021641157152672954	0.01	0.002	-0.017205478996046814	0.1516806930811921	1
KCND3	0.014701043288225807	0.0026651741691319526	0.01	0.002	-0.017214816594290624	0.1516806930811921	1
TTC28	0.2225883569942843	0.2080760983577041	0.099	0.105	-0.017227398296137064	0.8255389885953845	1
ABCB5	0.012017829652071814	0	0.005	0	-0.01723470754608951	0.11914067458033362	1
SFRP4	0.012017829652071814	0	0.005	0	-0.01723470754608951	0.11914067458033362	1
SLC25A2	0.012017829652071814	0	0.005	0	-0.01723470754608951	0.11914067458033362	1
ZMYM2	1.8952095242773919	1.8608175359222854	0.507	0.606	-0.017240273885091417	0.3338604662900705	1
B3GNTL1	0.06081973900221557	0.048214727858048784	0.034	0.034	-0.017245240784077534	0.9592725058041539	1
CATSPERG	0.05670957109807642	0.04415264814861862	0.039	0.028	-0.017246277300165112	0.4440080493221521	1
TMEM234	0.08168295593139031	0.06882030686056217	0.044	0.048	-0.017258380067867826	0.8502271942474942	1
CLTA	1.876572284378449	1.842339394452193	0.611	0.624	-0.017271891293097363	0.6453703137346932	1
ZNF541	0.012044274753995686	0	0.005	0	-0.017272406208912607	0.11914067458033362	1
NEFH	0.018822889586907615	0.006685974184038121	0.015	0.004	-0.017289558729536414	0.127914102696093	1
SFRP5	0.01205817039380234	0	0.01	0	-0.017292214663457293	0.027264504949354788	1
GPC6	0.012059016828357982	0	0.005	0	-0.017293421260529605	0.11914067458033362	1
IFIT5	0.201745211094113	0.18742401317405585	0.074	0.111	-0.017295860393682666	0.17611465260769327	1
PRELID2	0.04462134664305635	0.03215797736592083	0.025	0.024	-0.017316290381998077	0.9641947988872832	1
RSF1	1.6901884281375708	1.6580881722922511	0.478	0.533	-0.017318265111883058	0.4173372583317186	1
ZNF711	0.31206952227869544	0.29641224202183186	0.113	0.131	-0.01731961647648378	0.5629739299599936	1
CXADR	0.013645729568931404	0.0015296449005845535	0.005	0.002	-0.017348391727346386	0.5145164501749273	1
MAPK11	0.017468673646472064	0.005305674840897645	0.015	0.006	-0.01735014047637658	0.2564514147047142	1
TBC1D3L	0.01718037665410339	0.00501272868827304	0.01	0.004	-0.01736176153262032	0.35346972483461314	1
IGFBP4	0.014090699011396557	0.0019596937515027626	0.005	0.004	-0.017362217154598594	0.8696091427318197	1
F2R	0.036425626521916755	0.024025797341286008	0.015	0.018	-0.01736453267028968	0.7689677702160195	1
NPIPB4	0.16493065140836272	0.15095383809914115	0.079	0.097	-0.017414101751375533	0.5161003210068954	1
RGN	0.014951568691798915	0.002772717568215784	0.01	0.002	-0.017416236322796277	0.1516806930811921	1
AVIL	0.02907413153981436	0.016700230194304624	0.015	0.012	-0.017452544274659393	0.7736007784304476	1
ZNF334	0.08360013247014103	0.07056404528778372	0.049	0.042	-0.01746136911161615	0.6869639259733307	1
H3C13	0.01334808624322942	0.001150849960238134	0.01	0.002	-0.017470455822748525	0.1506418498098491	1
IL18	0.4446892257344729	0.4272949218965112	0.182	0.234	-0.017475711175535813	0.24119871075452204	1
MOB3B	0.055483637400970356	0.04277431758854881	0.03	0.032	-0.017477257133516173	0.8553368910548589	1
EMC2	0.4067576343107676	0.389797319224691	0.177	0.214	-0.017499289569365972	0.4044442996737858	1
GFM2	0.19353665636954032	0.17914306546658862	0.089	0.103	-0.017504104546605392	0.6337385375376045	1
CABP4	0.04710354304233127	0.034473565280258904	0.02	0.02	-0.017507331165534948	0.9830257166619684	1
UBTD1	0.019640447101629172	0.007317358370496298	0.01	0.004	-0.0175422280594882	0.3567595294450071	1
AXDND1	0.01506915990940421	0.00279419366556296	0.005	0.002	-0.01755247830811232	0.5145164501749273	1
ABHD6	0.08398109617738563	0.07085571141272487	0.054	0.046	-0.01757549493687463	0.6543799657352327	1
MYOM2	0.060278996209994336	0.04743071755005726	0.025	0.028	-0.01758911807250013	0.8065527274976684	1
PFKFB4	0.017505715616148675	0.0051740500009332295	0.005	0.006	-0.017591566952946325	0.8619607614038782	1
TMLHE	0.15822194269522893	0.14416461014282908	0.084	0.077	-0.01761710773112768	0.7313848459916886	1
SLC35A5	0.24283173349034584	0.22772615567922147	0.113	0.117	-0.017642180226096593	0.9727275459204491	1
SPG11	0.9362094317616653	0.9126563130240588	0.31	0.366	-0.01765735363412768	0.3684523378466104	1
ANKRD23	0.03090419287170423	0.018357749283843507	0.02	0.01	-0.017665792488554277	0.30795154182698686	1
TSSK4	0.014420691962483129	0.0020717895807630194	0.005	0.002	-0.01767021013704788	0.5145164501749273	1
PTPRG	0.012324514321701866	0	0.005	0	-0.017671839592152815	0.11914067458033362	1
CYB561D1	0.16447479644419646	0.15029730452128146	0.064	0.077	-0.017672627943006836	0.5834962046091965	1
C8orf37	0.038889009482253274	0.026223037702945297	0.02	0.014	-0.017697212927438463	0.5942709525810503	1
H2AC4	0.05226294718172148	0.039420869536887906	0.03	0.028	-0.017715329995453645	0.9094732117875608	1
DPH3	0.28305244309246463	0.26738563859224584	0.113	0.147	-0.017724567100862343	0.2965614568040495	1
SMG9	0.13134599004612632	0.11753111400810695	0.069	0.069	-0.017725205014705037	0.9447882223216422	1
ASB14	0.04256479517013122	0.02975642079978825	0.02	0.014	-0.017833927818261368	0.5942709525810503	1
ZNF416	0.026404995205593147	0.013789150419631744	0.015	0.008	-0.017842467334160624	0.4209866215173753	1
CERS4	0.07051679511490537	0.05734983497531533	0.039	0.034	-0.017854643973708006	0.7394942737879805	1
SLC25A44	0.11870869869279954	0.104946286980254	0.064	0.077	-0.017858181036366882	0.6028238183530115	1
PIK3CA	0.2216924459919122	0.20663914853476212	0.094	0.115	-0.017886845297303555	0.5232834529692119	1
ZC3H12C	0.04068891228469914	0.02786505724591439	0.025	0.016	-0.017888002307183008	0.45850259767741425	1
TSPYL6	0.017445432009548973	0.00488652757828439	0.01	0.004	-0.01791882087389121	0.35346972483461314	1
SSBP4	0.5136956395188995	0.4950089730764944	0.227	0.253	-0.017921006635978953	0.5753024027607404	1
FZD1	0.07288881817636031	0.059640419098338414	0.034	0.036	-0.01792579929816543	0.9171743309957782	1
USHBP1	0.01367603657519222	0.0011115279340863935	0.005	0.002	-0.01799394597498311	0.5145164501749273	1
HPF1	0.39385623479405113	0.3765337466322399	0.167	0.19	-0.018041787351594896	0.5934953095379225	1
KBTBD11	0.09775031531390249	0.08410246771295746	0.044	0.061	-0.01804882438615149	0.4245450684261997	1
PRTFDC1	0.05377684292970594	0.04063098657530266	0.025	0.024	-0.018110809714977978	0.965428674257289	1
TMEM91	0.1291257173106539	0.11502998328786612	0.064	0.067	-0.018123620391797407	0.9364208531083221	1
SLC12A5	0.018106875547225797	0.005382423625883138	0.01	0.006	-0.018144643188576136	0.5849749969801662	1
GLRX2	0.23520639221336948	0.21975765552524384	0.118	0.115	-0.018157585676234655	0.8421219488779698	1
COMMD4	0.6454361543938845	0.6247794601835646	0.296	0.325	-0.01822614174354764	0.6099157626395652	1
SPATA32	0.012722387330537804	0	0.005	0	-0.018238749349817063	0.11914067458033362	1
TNFRSF21	1.9678811625178418	1.9305718151754683	0.532	0.62	-0.018251134137819536	0.1569219324626321	1
PTGER3	0.012735543884137118	0	0.005	0	-0.018257491674049896	0.11914067458033362	1
FAM111B	0.42978931596467373	0.41178082751359424	0.089	0.097	-0.018286442712883988	0.7684924800260529	1
RAB3A	0.03523780138887128	0.022195601793589235	0.02	0.016	-0.0182909139965639	0.7348341873383014	1
RAB40C	0.0763509376338374	0.0627884631186573	0.034	0.042	-0.018294064332655763	0.6660284663612164	1
MBD6	0.22904920547426408	0.2135316609621884	0.108	0.123	-0.01833092693720223	0.643723009558679	1
LINC02210-CRHR1	0.018544708247222198	0.005665176725187942	0.01	0.002	-0.018359249355210605	0.15272498340165322	1
ZNF395	0.34161966351221745	0.324653524025218	0.158	0.156	-0.01836068095921195	0.8886525997966316	1
BTBD19	0.05491391685736516	0.041573207464703894	0.034	0.024	-0.018361033412246826	0.4519171083083851	1
ZNF415	0.022650167124481178	0.009716879417397037	0.015	0.006	-0.018361881969011177	0.25862441409012005	1
CREB3L1	0.01281172529098631	0	0.005	0	-0.018366012012818064	0.11914067458033362	1
SUSD2	0.01281172529098631	0	0.005	0	-0.018366012012818064	0.11914067458033362	1
AMIGO3	0.029252351658723762	0.016205381802572222	0.02	0.01	-0.018404735213312977	0.30694897650314823	1
SLC23A1	0.09515372777136817	0.0812573066163703	0.039	0.04	-0.018423514696680354	0.9733283402227215	1
RANBP6	0.5872249831253926	0.5670771460067574	0.241	0.273	-0.018430434891845926	0.5916057625142577	1
CLNS1A	1.1032511581214668	1.0765404842360078	0.424	0.451	-0.018439139855573217	0.9084459861837999	1
DNAH12	0.03344827567176374	0.02030474850933111	0.02	0.012	-0.018466057132119747	0.44362130997129745	1
ACKR4	0.020215248339592137	0.007239587908466341	0.015	0.006	-0.018466676756656322	0.2564514147047142	1
SH3PXD2B	0.012892196740079128	0	0.005	0	-0.018480634647782313	0.11914067458033362	1
ABCB6	0.014740001120240084	0.0018180363752717966	0.005	0.002	-0.01848963360203983	0.5145164501749273	1
ACBD7	0.02496596318916369	0.011913476316087194	0.01	0.008	-0.018490064238863256	0.8130228206552039	1
STOX1	0.11520413719000915	0.10099752265473343	0.049	0.061	-0.01849659573638396	0.5707583586682718	1
ABHD11	0.12631511806535525	0.11195444425907286	0.069	0.075	-0.018512834668589107	0.8074769407659771	1
WDR89	0.166410830823503	0.15153167864980627	0.074	0.081	-0.018521920893677518	0.7743728194805891	1
ATF7IP2	0.6950788884359236	0.6734191668659074	0.296	0.293	-0.01855355298324346	0.92266941347841	1
PES1	0.28260599456800684	0.26618085144209924	0.153	0.145	-0.01859457224446881	0.6739283079236018	1
INTS6L	0.4226476753100439	0.4044274417932048	0.172	0.19	-0.018596325465509378	0.6910143079869708	1
SEMA4A	0.3482585804126099	0.3309864521243821	0.167	0.18	-0.01860132890362498	0.8435820515627528	1
NSUN3	0.2791955984517711	0.2628048562167166	0.143	0.145	-0.018605166037590104	0.9811352529758942	1
TESK2	0.037443826107780874	0.024149961244095616	0.02	0.02	-0.018606244222771268	0.9830257166619684	1
CES4A	0.05529756654535931	0.04177106622192005	0.03	0.026	-0.018611585023278476	0.7895689068756442	1
CHID1	0.42346181812325784	0.40520072002543256	0.207	0.228	-0.01862757491417405	0.7732932939104398	1
MGAT4B	0.35382234478122254	0.33644764549465506	0.143	0.18	-0.018635111795877457	0.3174801788610768	1
CST1	0.013001831382264597	0	0.01	0	-0.018636782355954208	0.027264504949354788	1
SFXN3	0.14049795883969324	0.12584473020957748	0.049	0.081	-0.018655991405390066	0.16991613498776503	1
GUCY2C	0.015258384676159547	0.002210528526318	0.01	0.002	-0.018661343132817323	0.1506418498098491	1
ANGPTL1	0.02447588049006466	0.011309005676021102	0.015	0.006	-0.01866213862468903	0.2597156858087786	1
HOOK1	0.02097558591975473	0.007834321605584442	0.015	0.006	-0.018689875219505117	0.25753632439835256	1
NUDCD3	0.3113052828881249	0.2944120756061754	0.148	0.149	-0.018706624305004416	0.9768434261417684	1
MAX	0.8835462554437771	0.8592714707331914	0.34	0.37	-0.01871403051982201	0.752648494123202	1
MIS12	0.33664138553406753	0.31940141315391296	0.138	0.174	-0.018728893957890957	0.3359124418094774	1
KLRC2	0.021151173784389164	0.00795962700247685	0.005	0.006	-0.018758608197405977	0.8619607614038782	1
C11orf96	0.01706512961292134	0.0039181575256051595	0.01	0.002	-0.01877040657450668	0.1516806930811921	1
MIPEP	0.11408305348245047	0.09965706220658296	0.059	0.069	-0.01880311111182506	0.6811757617220919	1
TELO2	0.12168230831425805	0.10715537540770903	0.054	0.065	-0.018806421834126535	0.6382552696952128	1
HCFC2	0.18272077642214854	0.16739825440312298	0.084	0.079	-0.018812697977848097	0.8209017897204691	1
SV2B	0.015246389273860218	0.0020867699826485077	0.005	0.002	-0.01882246044090649	0.5145164501749273	1
RPAP3	0.8129993270138866	0.78949469362811	0.32	0.339	-0.018826123802645034	0.9246636699433028	1
IAPP	0.013148792318855447	0	0.01	0	-0.01884606572542883	0.027264504949354788	1
GIT1	0.39619033280386734	0.3780625819887933	0.167	0.2	-0.01885422074366261	0.45106996915522524	1
H4C2	0.029343390180831975	0.015971260057847957	0.02	0.012	-0.018864755791070796	0.44242746156275814	1
RAB28	0.2621252467454233	0.24570751592665954	0.118	0.147	-0.01888971032598924	0.37973335436866645	1
FAM126B	0.49202831215432374	0.47261249029142127	0.217	0.238	-0.01889706866312868	0.6946595976260737	1
MATN1	0.02014085800480658	0.006861775415757883	0.015	0.006	-0.018902728937787876	0.2564514147047142	1
RILPL1	0.05337296688679624	0.039655977118153746	0.02	0.024	-0.018910122098839063	0.735949969763348	1
HSF4	0.025394925891557375	0.012038150801181922	0.01	0.008	-0.01891598744031721	0.8130228206552039	1
LYG1	0.01856107149353518	0.0052757896299563565	0.005	0.004	-0.018941136948353216	0.8696091427318197	1
CRLF2	0.049034717636207655	0.035344341140988084	0.015	0.016	-0.018951756610546898	0.902403185554646	1
CASD1	0.4873398506680852	0.4679130019273084	0.187	0.222	-0.018967867359116042	0.4222845243120061	1
CDKL3	0.041183803003959525	0.027575452244757496	0.02	0.014	-0.01898044277914588	0.5902973229495279	1
OR4P4	0.013252914647253798	0	0.005	0	-0.01899432533895165	0.11914067458033362	1
MAPK13	0.030624929994764113	0.01714443429455329	0.01	0.018	-0.018994839534944623	0.4332411531258333	1
AICDA	0.01327076609478512	0	0.005	0	-0.019019742456029047	0.11914067458033362	1
TEDC1	0.191824062758991	0.17620863213125598	0.099	0.107	-0.01902729715486612	0.8015275318128444	1
XYLT2	0.07267363726998465	0.05861781306605588	0.039	0.03	-0.019029365384815325	0.5582604363399506	1
CASK	0.18543454241842686	0.169897735235447	0.094	0.095	-0.01903357756204252	0.9915544651205113	1
POU3F1	0.022202012615725453	0.00880147736271822	0.01	0.006	-0.01903804341037609	0.5888709452119999	1
PTPRN2	0.014913052173289315	0.0016066502467011455	0.01	0.002	-0.019040090396670893	0.1506418498098491	1
GAREM1	0.024000254391437634	0.010563325645204477	0.01	0.006	-0.0190563445741957	0.5869214737053172	1
EXOC6	0.7131737126628105	0.690684640502242	0.296	0.343	-0.019063863190777353	0.5001256146362832	1
GVQW2	0.021299226514332015	0.007870859447689392	0.01	0.006	-0.019094822577989223	0.5849749969801662	1
RAD51	0.08579083930495063	0.0715095473674703	0.054	0.051	-0.01910151239831169	0.8032607961817193	1
PIGB	0.09873245527636759	0.08424082379515299	0.054	0.053	-0.01915489502417224	0.9101527803034637	1
UNG	0.2580387600833697	0.2414444575936294	0.108	0.099	-0.019156655660251543	0.6658876680022404	1
LTA	0.022732387514463485	0.009237019294687286	0.005	0.008	-0.019163661634093082	0.6588992932353799	1
GUCY2D	0.20981894746562976	0.19385130962624633	0.074	0.097	-0.019167995885181532	0.37403879255989625	1
TBC1D15	0.7306442223874479	0.7077941215501834	0.276	0.325	-0.0191751075111255	0.4740931997034168	1
ZHX2	0.27451588286203743	0.2576783609430991	0.123	0.123	-0.01918633805530162	0.9069223559021732	1
NDE1	0.3225543234251486	0.3050661228148529	0.158	0.17	-0.019204077112728257	0.7864195013605303	1
ISYNA1	0.04359632098437844	0.029786886585289548	0.03	0.026	-0.01921795937454466	0.7974827845814649	1
DISP1	0.04695419567287902	0.03309345168837967	0.02	0.022	-0.01922756204689225	0.8447525754867815	1
CSGALNACT2	1.1436388483976692	1.115256872425991	0.399	0.43	-0.01922899495319763	0.77937395058722	1
C6orf223	0.013425644741097987	0	0.01	0	-0.01924024184036279	0.027264504949354788	1
ZFYVE19	0.20238651763423218	0.18640871813367704	0.089	0.097	-0.019299633154584328	0.7972618543311347	1
SAR1B	0.5477416871484964	0.5271665158912057	0.241	0.267	-0.01930733446730515	0.6576816189565381	1
SYVN1	0.321818871961969	0.30423920002471094	0.148	0.178	-0.019316011830420976	0.5052018188485607	1
FAM86B1	0.020385152275276392	0.0068074509177048145	0.01	0.006	-0.019326013036494158	0.5849749969801662	1
LLGL2	0.3123459450727536	0.29485665988079385	0.163	0.156	-0.019355675264621286	0.8048951721218847	1
WDR49	0.17152074936662007	0.15586996189224817	0.079	0.091	-0.01940340633254481	0.6657106165284494	1
MAFIP	0.06121260162666977	0.047021839801835975	0.03	0.028	-0.019422176691850354	0.910607097196844	1
GALNT5	0.017016347752811797	0.0034086989414701535	0.01	0.004	-0.01943351903583384	0.35346972483461314	1
IGHV3-33	0.01357054648590699	0	0.005	0	-0.019446506686752667	0.11914067458033362	1
KCTD4	0.01357054648590699	0	0.005	0	-0.019446506686752667	0.11914067458033362	1
PBLD	0.032384687061082724	0.01852588649533901	0.01	0.014	-0.0194980000000017	0.6553743002223267	1
SCRT1	0.013664655684838383	0	0.005	0	-0.01958045352681575	0.11914067458033362	1
RAD50	0.11770509644068827	0.10263421175911473	0.059	0.067	-0.019585316921542167	0.7641513571617307	1
EML5	0.05255131983546906	0.03834179818275579	0.034	0.024	-0.019609153473524148	0.4527992495992905	1
PALM	0.03130051438079263	0.01736988449917281	0.015	0.012	-0.01962049183062267	0.768747386554033	1
BCAM	0.013702665853641825	0	0.005	0	-0.019634550366061494	0.11914067458033362	1
HHLA2	0.013702665853641825	0	0.005	0	-0.019634550366061494	0.11914067458033362	1
ARHGEF10	0.03558304681145192	0.02157445621787737	0.01	0.016	-0.01964889567404615	0.5342649091880782	1
VAV2	0.10296628897555367	0.0880396798179462	0.039	0.055	-0.019657525796376044	0.44878774412569783	1
EML2	0.16819306993287628	0.15238265668051396	0.089	0.097	-0.019658878160420334	0.7972618543311347	1
CCDC58	0.2031892674460309	0.1868979145743662	0.113	0.111	-0.019667749512080862	0.8828498668451148	1
PDZD11	0.11069200569632544	0.09564736859789473	0.069	0.065	-0.019675268450952632	0.8097495890056917	1
DDIT4L	0.013756236733829199	0	0.005	0	-0.01971079007982517	0.11914067458033362	1
PSMF1	0.6575594077933309	0.6350435251622504	0.271	0.345	-0.019731537162469892	0.20034114446098866	1
USP35	0.042292482590725135	0.028096206579335856	0.015	0.014	-0.01978490135026343	0.9455662449907055	1
DUS2	0.05635135408162963	0.041958768895656855	0.034	0.02	-0.019791580557754207	0.2697316922297322	1
GPR137	0.14126703249746472	0.12569334667639956	0.084	0.087	-0.019822519156779572	0.9349488587189089	1
RAB36	0.01794574999775678	0.004017905152078153	0.005	0.004	-0.01987567921932374	0.8696091427318197	1
MBTPS1	0.7417776573557167	0.7179313158381785	0.32	0.309	-0.019888114136598523	0.7259947238695232	1
GOLGA8M	0.03587171313971786	0.021672100321867366	0.02	0.016	-0.019913098419225006	0.7389873101633182	1
STAG1	0.9489098800098472	0.9221723369192718	0.369	0.382	-0.019929689989122812	0.9604740479968805	1
C17orf97	0.027812014994700974	0.013700700193036272	0.025	0.012	-0.01994466943202582	0.22887239324542946	1
MMP28	0.013928554150253573	0	0.01	0	-0.019955997307151894	0.027264504949354788	1
TEX45	0.01705189030377416	0.003079702444455792	0.01	0.004	-0.019957044033359374	0.35346972483461314	1
PLD2	0.05022876507203733	0.03579382424924443	0.02	0.018	-0.01996675400945025	0.8877097209984687	1
MFSD13A	0.022694355497573065	0.008599710483858396	0.015	0.008	-0.020021326458048484	0.4168515075785989	1
POGLUT3	0.32016154765629573	0.30192739220063153	0.128	0.164	-0.02006549000798019	0.3653189893867671	1
ROBO1	0.016133800085988446	0.002090224542371464	0.01	0.002	-0.020077973064720516	0.1506418498098491	1
ANKRD9	0.027261396600776016	0.013062713519640714	0.02	0.014	-0.020079849323575934	0.5810734302535547	1
UNC119	0.676363405341385	0.6531395055584092	0.31	0.307	-0.020126456912547774	0.8269480090167287	1
KLRF2	0.018554080506155313	0.004436104567856874	0.005	0.002	-0.02013679027666049	0.5145164501749273	1
CHRNE	0.01631446991510951	0.0022107704313876343	0.015	0.002	-0.020160925437348126	0.043040553278665045	1
LRFN3	0.03951008281938526	0.025080054411624135	0.015	0.014	-0.020167169307341068	0.9423696786020915	1
SPRED3	0.02266458789325484	0.00846536746838373	0.01	0.006	-0.020171509517456384	0.5869214737053172	1
NPIPB13	0.017212996432214724	0.003066953120088083	0.01	0.002	-0.02020389310809334	0.1506418498098491	1
ZBTB22	0.10313915795315666	0.08775658703405084	0.054	0.046	-0.020259041088401014	0.663202193188129	1
SYCE2	0.02010580722342227	0.005862209722719526	0.01	0.008	-0.020286111020351154	0.8110177936212919	1
EIF1AD	0.1355987050489227	0.11973147261659772	0.074	0.079	-0.020300313871209175	0.859070141981865	1
AMT	0.042635900711621114	0.02804350338447294	0.025	0.018	-0.02033412582467318	0.5743348424087492	1
GNMT	0.050246940974622366	0.03553342258905371	0.03	0.024	-0.0203544653981739	0.6794337110912654	1
CHST6	0.019176528955218108	0.004893469389656688	0.01	0.006	-0.02036139191077517	0.5849749969801662	1
COL18A1	0.05416631332454484	0.03937600511055679	0.03	0.022	-0.020384836867777527	0.5699713544034828	1
HECTD2	0.02271957340543605	0.008365478125065476	0.01	0.006	-0.02039198391839998	0.5908234004741133	1
RIC3	0.07771546946774185	0.06257226294771562	0.034	0.032	-0.020415379842802547	0.8725730463053112	1
TSHZ3	0.021151173784389164	0.006758246210914366	0.005	0.006	-0.020479172985838144	0.8619607614038782	1
STAP1	0.07137671125305776	0.05626243007343022	0.044	0.034	-0.02049752223861001	0.5279182625285641	1
C16orf58	0.1575542092748541	0.14121375650150458	0.084	0.085	-0.020510714960545295	0.9849619216728244	1
ERCC2	0.07648385007426847	0.0612754907398798	0.034	0.032	-0.020527469428739856	0.88416727716759	1
FAM210A	0.19095488360991836	0.1740722036546322	0.089	0.107	-0.02059762656501596	0.5440337204417534	1
TMEM167B	0.6451905362263726	0.6218530670089972	0.251	0.281	-0.020611554594095582	0.6770073476997964	1
CNKSR1	0.014403825656094259	0	0.005	0	-0.02063209148572673	0.11914067458033362	1
PGAM2	0.018438007527601677	0.003958076058389538	0.01	0.002	-0.020659140377344645	0.1516806930811921	1
FHL2	0.028806794855371645	0.014169573784039694	0.015	0.012	-0.020673178521324664	0.7784630379096662	1
EDDM13	0.024900339629160967	0.010307586639702184	0.015	0.006	-0.02068904399822241	0.2564514147047142	1
EPHA1	0.022023036243169505	0.007460683524030212	0.015	0.008	-0.020704176552340563	0.4168515075785989	1
WHAMM	0.6449049687449294	0.6214669642005262	0.251	0.309	-0.020704606810569848	0.2524499538729812	1
ZNF98	0.023053752946857974	0.008459563253707884	0.01	0.008	-0.020728712082716948	0.8130228206552039	1
CAPS	0.13011880690333869	0.1139624568497088	0.049	0.063	-0.020773836681185487	0.5401258448511017	1
PPP1R13B	0.03631152317912886	0.0214815542299005	0.02	0.01	-0.020794601075977463	0.30895627153147237	1
ACBD6	0.6763012454075752	0.6522566018809625	0.276	0.321	-0.020843676434910363	0.5128952866014493	1
MYORG	0.019799470958136	0.005169401279943757	0.005	0.002	-0.020846835246068948	0.5145164501749273	1
DDA1	0.7706547733793127	0.7452340496147778	0.3	0.376	-0.020862429413933792	0.23059718184886566	1
FGD4	0.05766842746844553	0.042472224954080276	0.03	0.026	-0.020878476505206092	0.7940885215898047	1
NOL4L	0.10726855196210312	0.09132667177832222	0.049	0.048	-0.020922154581943797	0.9527250083943654	1
PTK6	0.020526419718905044	0.005825788365593395	0.015	0.004	-0.02093308355206209	0.12720701030486026	1
ARHGAP8	0.017288868687200122	0.0026077217247993025	0.01	0.002	-0.020972153723610786	0.1506418498098491	1
SMN1	0.11413477219207194	0.09805567407068537	0.059	0.071	-0.02097255566310846	0.6067229091752608	1
FAM71D	0.019774809379427705	0.00504862780926727	0.01	0.004	-0.020985300079355357	0.35346972483461314	1
MYO1G	0.42555993143780907	0.40497212701921376	0.187	0.206	-0.02098718298798513	0.6462862886296846	1
ELAVL4	0.018554080506155313	0.003803091152488743	0.005	0.002	-0.02104628885368226	0.5145164501749273	1
LRRC46	0.014708328630747523	0	0.01	0	-0.021065093608194554	0.027264504949354788	1
MUL1	0.1476678734446579	0.13100809228027066	0.074	0.079	-0.021095945445592262	0.8822530565002298	1
DPYSL3	0.02613087540180444	0.011231635622374607	0.015	0.004	-0.021101244794892338	0.1286242477234543	1
CRYBA1	0.014761161197417693	0	0.01	0	-0.021140208097307888	0.027264504949354788	1
SCN3B	0.034534975068313906	0.019485006140318725	0.02	0.012	-0.021141862593896246	0.4472138753199242	1
H2BC3	0.043631123646455314	0.02842679372518352	0.025	0.026	-0.02117277214457361	0.9280291053194946	1
EML6	0.01589733812416103	0.0010785339918861889	0.01	0.002	-0.02119946025557018	0.1506418498098491	1
TSFM	0.03031566861415836	0.015286421167332333	0.015	0.01	-0.02119963703864881	0.5936371020923219	1
ADSL	0.21222639935426138	0.19454140479311638	0.118	0.127	-0.02120230553201402	0.8491770207014965	1
PGF	0.014816540663596897	0	0.01	0	-0.021218939432570885	0.027264504949354788	1
RUFY2	0.3051693959151664	0.2861101300100261	0.143	0.162	-0.021222877722969546	0.6948938395656445	1
SHKBP1	0.5237170414239785	0.5014541999463443	0.241	0.271	-0.021234547253446534	0.5556007435648571	1
ATP1B3	1.338729721773793	1.3045515702676798	0.468	0.495	-0.021239092418982697	0.9464986458980893	1
SMG7	0.8307548356404734	0.8039441297774741	0.34	0.358	-0.021283949126981394	0.882765131845553	1
SLC2A5	0.030847818321494747	0.015747152118390246	0.01	0.014	-0.02129004704822723	0.6599638757513072	1
PLCD4	0.020551428192016122	0.005580862705130135	0.01	0.004	-0.021319786208550743	0.355112222760949	1
GOLGA6L9	0.018696961225056565	0.0037504054641808856	0.01	0.004	-0.021324376413672564	0.355112222760949	1
B3GNT5	0.04307111231785639	0.02773809202822001	0.025	0.026	-0.02136486215761812	0.9232454098915648	1
ECHS1	0.7374342735691105	0.711888632155658	0.33	0.347	-0.021369552819941684	0.9797301182448345	1
CCDC192	0.022732387514463485	0.007686577397716303	0.005	0.004	-0.02138170824747116	0.8696091427318197	1
IQGAP3	0.03324039768069	0.018003978510259554	0.01	0.018	-0.02143275653804347	0.42875637493417873	1
CDC42BPA	0.1179555753071972	0.10145952076780919	0.039	0.059	-0.021446384121036083	0.34123012423291993	1
CD40LG	0.025453516313883814	0.010313099452663196	0.01	0.006	-0.021459637754075788	0.5849749969801662	1
EEF1AKMT1	0.1187434325760028	0.10222450383460743	0.064	0.067	-0.02146110770428078	0.974698974525584	1
STX1A	0.01767862037264402	0.002631499309889306	0.01	0.002	-0.02149057032267946	0.1516806930811921	1
BEGAIN	0.0318283850283527	0.01654406337720894	0.015	0.008	-0.021530287928246856	0.4209866215173753	1
CORO7	0.42846589261761764	0.4072950604816544	0.172	0.226	-0.021541746648247873	0.22978411667459675	1
CEMIP	0.030318970034292354	0.015033100868514608	0.01	0.01	-0.021564266161265937	0.9847136430330817	1
TUBG2	0.029068486804968124	0.01379469813963672	0.015	0.012	-0.021573475830931776	0.7655168068037451	1
ARL8A	0.561238139690605	0.538011793943765	0.246	0.289	-0.021624045737771325	0.42876640260412285	1
RAB3IL1	0.019325650742974643	0.004149110741840254	0.005	0.002	-0.021641514870877857	0.5145164501749273	1
CORT	0.015124232667063872	0	0.01	0	-0.021656297740512438	0.027264504949354788	1
TP53I3	0.09276117574092947	0.07647284273785596	0.044	0.051	-0.021666209090086916	0.7622554149986877	1
